Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
08/26/2020,02/01/2020,08/22/2020,AR,Benton County,5007,82,1078
08/26/2020,02/01/2020,08/22/2020,AR,Columbia County,5027,12,156
08/26/2020,02/01/2020,08/22/2020,AR,Craighead County,5031,47,1114
08/26/2020,02/01/2020,08/22/2020,AR,Crittenden County,5035,14,200
08/26/2020,02/01/2020,08/22/2020,AR,Faulkner County,5045,11,573
08/26/2020,02/01/2020,08/22/2020,AR,Garland County,5051,48,1018
08/26/2020,02/01/2020,08/22/2020,AR,Jefferson County,5069,50,542
08/26/2020,02/01/2020,08/22/2020,AR,Little River County,5081,14,96
08/26/2020,02/01/2020,08/22/2020,AR,Newton County,5101,11,61
08/26/2020,02/01/2020,08/22/2020,AR,Pope County,5115,12,385
08/26/2020,02/01/2020,08/22/2020,AR,Pulaski County,5119,158,3646
08/26/2020,02/01/2020,08/22/2020,AR,Sebastian County,5131,38,1248
08/26/2020,02/01/2020,08/22/2020,AR,Union County,5139,17,309
08/26/2020,02/01/2020,08/22/2020,AR,Washington County,5143,86,1340
08/26/2020,02/01/2020,08/22/2020,CA,Alameda County,6001,247,6089
08/26/2020,02/01/2020,08/22/2020,CA,Amador County,6005,17,255
08/26/2020,02/01/2020,08/22/2020,CA,Butte County,6007,21,1231
08/26/2020,02/01/2020,08/22/2020,CA,Contra Costa County,6013,146,4636
08/26/2020,02/01/2020,08/22/2020,CA,Fresno County,6019,231,4558
08/26/2020,02/01/2020,08/22/2020,CA,Imperial County,6025,147,712
08/26/2020,02/01/2020,08/22/2020,CA,Kern County,6029,250,3827
08/26/2020,02/01/2020,08/22/2020,CA,Kings County,6031,91,583
08/26/2020,02/01/2020,08/22/2020,CA,Los Angeles County,6037,4780,42716
08/26/2020,02/01/2020,08/22/2020,CA,Madera County,6039,48,570
08/26/2020,02/01/2020,08/22/2020,CA,Marin County,6041,62,1150
08/26/2020,02/01/2020,08/22/2020,CA,Mendocino County,6045,10,470
08/26/2020,02/01/2020,08/22/2020,CA,Merced County,6047,44,909
08/26/2020,02/01/2020,08/22/2020,CA,Monterey County,6053,38,1538
08/26/2020,02/01/2020,08/22/2020,CA,Napa County,6055,17,731
08/26/2020,02/01/2020,08/22/2020,CA,Orange County,6059,951,12662
08/26/2020,02/01/2020,08/22/2020,CA,Placer County,6061,55,2251
08/26/2020,02/01/2020,08/22/2020,CA,Riverside County,6065,1017,10995
08/26/2020,02/01/2020,08/22/2020,CA,Sacramento County,6067,197,7140
08/26/2020,02/01/2020,08/22/2020,CA,San Bernardino County,6071,782,9467
08/26/2020,02/01/2020,08/22/2020,CA,San Diego County,6073,781,13698
08/26/2020,02/01/2020,08/22/2020,CA,San Francisco County,6075,85,3593
08/26/2020,02/01/2020,08/22/2020,CA,San Joaquin County,6077,269,3382
08/26/2020,02/01/2020,08/22/2020,CA,San Luis Obispo County,6079,19,1308
08/26/2020,02/01/2020,08/22/2020,CA,San Mateo County,6081,139,2729
08/26/2020,02/01/2020,08/22/2020,CA,Santa Barbara County,6083,86,1904
08/26/2020,02/01/2020,08/22/2020,CA,Santa Clara County,6085,217,6485
08/26/2020,02/01/2020,08/22/2020,CA,Shasta County,6089,10,1386
08/26/2020,02/01/2020,08/22/2020,CA,Solano County,6095,60,1993
08/26/2020,02/01/2020,08/22/2020,CA,Sonoma County,6097,55,2467
08/26/2020,02/01/2020,08/22/2020,CA,Stanislaus County,6099,268,3132
08/26/2020,02/01/2020,08/22/2020,CA,Tulare County,6107,206,1911
08/26/2020,02/01/2020,08/22/2020,CA,Ventura County,6111,109,3338
08/26/2020,02/01/2020,08/22/2020,CA,Yolo County,6113,33,675
08/26/2020,02/01/2020,08/22/2020,CO,Adams County,8001,254,2250
08/26/2020,02/01/2020,08/22/2020,CO,Arapahoe County,8005,390,2897
08/26/2020,02/01/2020,08/22/2020,CO,Boulder County,8013,82,1434
08/26/2020,02/01/2020,08/22/2020,CO,Broomfield County,8014,22,202
08/26/2020,02/01/2020,08/22/2020,CO,Chaffee County,8015,17,121
08/26/2020,02/01/2020,08/22/2020,CO,Denver County,8031,308,3295
08/26/2020,02/01/2020,08/22/2020,CO,Douglas County,8035,63,1000
08/26/2020,02/01/2020,08/22/2020,CO,El Paso County,8041,150,3093
08/26/2020,02/01/2020,08/22/2020,CO,Jefferson County,8059,226,2973
08/26/2020,02/01/2020,08/22/2020,CO,Larimer County,8069,52,1530
08/26/2020,02/01/2020,08/22/2020,CO,Mesa County,8077,17,1091
08/26/2020,02/01/2020,08/22/2020,CO,Montrose County,8085,14,247
08/26/2020,02/01/2020,08/22/2020,CO,Morgan County,8087,40,165
08/26/2020,02/01/2020,08/22/2020,CO,Pueblo County,8101,31,1250
08/26/2020,02/01/2020,08/22/2020,CO,Weld County,8123,116,1021
08/26/2020,02/01/2020,08/22/2020,CT,Fairfield County,9001,1399,4640
08/26/2020,02/01/2020,08/22/2020,CT,Hartford County,9003,1367,5603
08/26/2020,02/01/2020,08/22/2020,CT,Litchfield County,9005,130,849
08/26/2020,02/01/2020,08/22/2020,CT,Middlesex County,9007,173,846
08/26/2020,02/01/2020,08/22/2020,CT,New Haven County,9009,1042,5057
08/26/2020,02/01/2020,08/22/2020,CT,New London County,9011,97,1213
08/26/2020,02/01/2020,08/22/2020,CT,Tolland County,9013,46,413
08/26/2020,02/01/2020,08/22/2020,CT,Windham County,9015,12,472
08/26/2020,02/01/2020,08/22/2020,DE,Kent County,10001,103,1110
08/26/2020,02/01/2020,08/22/2020,DE,New Castle County,10003,267,3143
08/26/2020,02/01/2020,08/22/2020,DE,Sussex County,10005,180,1609
08/26/2020,02/01/2020,08/22/2020,DC,District of Columbia,11001,710,4218
08/26/2020,02/01/2020,08/22/2020,FL,Alachua County,12001,109,2155
08/26/2020,02/01/2020,08/22/2020,FL,Bay County,12005,67,1138
08/26/2020,02/01/2020,08/22/2020,FL,Brevard County,12009,198,4509
08/26/2020,02/01/2020,08/22/2020,FL,Broward County,12011,1192,10090
08/26/2020,02/01/2020,08/22/2020,FL,Charlotte County,12015,103,1839
08/26/2020,02/01/2020,08/22/2020,FL,Citrus County,12017,32,1609
08/26/2020,02/01/2020,08/22/2020,FL,Clay County,12019,72,1334
08/26/2020,02/01/2020,08/22/2020,FL,Collier County,12021,168,2304
08/26/2020,02/01/2020,08/22/2020,FL,Columbia County,12023,40,602
08/26/2020,02/01/2020,08/22/2020,FL,Duval County,12031,366,6173
08/26/2020,02/01/2020,08/22/2020,FL,Escambia County,12033,179,2848
08/26/2020,02/01/2020,08/22/2020,FL,Flagler County,12035,22,876
08/26/2020,02/01/2020,08/22/2020,FL,Hendry County,12051,15,120
08/26/2020,02/01/2020,08/22/2020,FL,Hernando County,12053,65,1734
08/26/2020,02/01/2020,08/22/2020,FL,Highlands County,12055,56,1087
08/26/2020,02/01/2020,08/22/2020,FL,Hillsborough County,12057,532,7573
08/26/2020,02/01/2020,08/22/2020,FL,Indian River County,12061,51,1341
08/26/2020,02/01/2020,08/22/2020,FL,Jackson County,12063,34,341
08/26/2020,02/01/2020,08/22/2020,FL,Lake County,12069,117,2502
08/26/2020,02/01/2020,08/22/2020,FL,Lee County,12071,363,4752
08/26/2020,02/01/2020,08/22/2020,FL,Leon County,12073,106,1748
08/26/2020,02/01/2020,08/22/2020,FL,Manatee County,12081,258,2770
08/26/2020,02/01/2020,08/22/2020,FL,Marion County,12083,113,3145
08/26/2020,02/01/2020,08/22/2020,FL,Martin County,12085,147,1285
08/26/2020,02/01/2020,08/22/2020,FL,Miami-Dade County,12086,1865,13970
08/26/2020,02/01/2020,08/22/2020,FL,Monroe County,12087,10,321
08/26/2020,02/01/2020,08/22/2020,FL,Okaloosa County,12091,55,1140
08/26/2020,02/01/2020,08/22/2020,FL,Okeechobee County,12093,12,255
08/26/2020,02/01/2020,08/22/2020,FL,Orange County,12095,436,6125
08/26/2020,02/01/2020,08/22/2020,FL,Osceola County,12097,143,1563
08/26/2020,02/01/2020,08/22/2020,FL,Palm Beach County,12099,829,10236
08/26/2020,02/01/2020,08/22/2020,FL,Pasco County,12101,131,3789
08/26/2020,02/01/2020,08/22/2020,FL,Pinellas County,12103,561,7809
08/26/2020,02/01/2020,08/22/2020,FL,Polk County,12105,363,4479
08/26/2020,02/01/2020,08/22/2020,FL,Putnam County,12107,19,480
08/26/2020,02/01/2020,08/22/2020,FL,St. Johns County,12109,21,1012
08/26/2020,02/01/2020,08/22/2020,FL,St. Lucie County,12111,118,2076
08/26/2020,02/01/2020,08/22/2020,FL,Santa Rosa County,12113,19,680
08/26/2020,02/01/2020,08/22/2020,FL,Sarasota County,12115,181,3712
08/26/2020,02/01/2020,08/22/2020,FL,Seminole County,12117,114,2063
08/26/2020,02/01/2020,08/22/2020,FL,Sumter County,12119,43,1427
08/26/2020,02/01/2020,08/22/2020,FL,Suwannee County,12121,11,208
08/26/2020,02/01/2020,08/22/2020,FL,Volusia County,12127,200,4589
08/26/2020,02/01/2020,08/22/2020,FL,Walton County,12131,18,387
08/26/2020,02/01/2020,08/22/2020,FL,Washington County,12133,14,164
08/26/2020,02/01/2020,08/22/2020,GA,Appling County,13001,13,91
08/26/2020,02/01/2020,08/22/2020,GA,Baldwin County,13009,41,269
08/26/2020,02/01/2020,08/22/2020,GA,Barrow County,13013,19,256
08/26/2020,02/01/2020,08/22/2020,GA,Bartow County,13015,50,583
08/26/2020,02/01/2020,08/22/2020,GA,Bibb County,13021,141,1639
08/26/2020,02/01/2020,08/22/2020,GA,Bulloch County,13031,21,375
08/26/2020,02/01/2020,08/22/2020,GA,Butts County,13035,19,150
08/26/2020,02/01/2020,08/22/2020,GA,Carroll County,13045,52,703
08/26/2020,02/01/2020,08/22/2020,GA,Chatham County,13051,105,2062
08/26/2020,02/01/2020,08/22/2020,GA,Cherokee County,13057,34,761
08/26/2020,02/01/2020,08/22/2020,GA,Clarke County,13059,66,913
08/26/2020,02/01/2020,08/22/2020,GA,Clayton County,13063,42,761
08/26/2020,02/01/2020,08/22/2020,GA,Cobb County,13067,318,3208
08/26/2020,02/01/2020,08/22/2020,GA,Coffee County,13069,32,243
08/26/2020,02/01/2020,08/22/2020,GA,Colquitt County,13071,32,329
08/26/2020,02/01/2020,08/22/2020,GA,Columbia County,13073,10,357
08/26/2020,02/01/2020,08/22/2020,GA,Coweta County,13077,21,557
08/26/2020,02/01/2020,08/22/2020,GA,Crisp County,13081,20,201
08/26/2020,02/01/2020,08/22/2020,GA,DeKalb County,13089,193,2817
08/26/2020,02/01/2020,08/22/2020,GA,Dougherty County,13095,172,884
08/26/2020,02/01/2020,08/22/2020,GA,Douglas County,13097,28,455
08/26/2020,02/01/2020,08/22/2020,GA,Early County,13099,14,83
08/26/2020,02/01/2020,08/22/2020,GA,Emanuel County,13107,13,137
08/26/2020,02/01/2020,08/22/2020,GA,Fayette County,13113,69,649
08/26/2020,02/01/2020,08/22/2020,GA,Floyd County,13115,43,903
08/26/2020,02/01/2020,08/22/2020,GA,Forsyth County,13117,39,893
08/26/2020,02/01/2020,08/22/2020,GA,Fulton County,13121,496,5209
08/26/2020,02/01/2020,08/22/2020,GA,Glynn County,13127,53,679
08/26/2020,02/01/2020,08/22/2020,GA,Gordon County,13129,17,292
08/26/2020,02/01/2020,08/22/2020,GA,Gwinnett County,13135,214,2400
08/26/2020,02/01/2020,08/22/2020,GA,Habersham County,13137,29,236
08/26/2020,02/01/2020,08/22/2020,GA,Hall County,13139,147,1576
08/26/2020,02/01/2020,08/22/2020,GA,Henry County,13151,65,1067
08/26/2020,02/01/2020,08/22/2020,GA,Houston County,13153,53,726
08/26/2020,02/01/2020,08/22/2020,GA,Jeff Davis County,13161,10,105
08/26/2020,02/01/2020,08/22/2020,GA,Jenkins County,13165,12,50
08/26/2020,02/01/2020,08/22/2020,GA,Lamar County,13171,12,81
08/26/2020,02/01/2020,08/22/2020,GA,Laurens County,13175,28,453
08/26/2020,02/01/2020,08/22/2020,GA,Lowndes County,13185,75,670
08/26/2020,02/01/2020,08/22/2020,GA,Mitchell County,13205,15,120
08/26/2020,02/01/2020,08/22/2020,GA,Monroe County,13207,16,160
08/26/2020,02/01/2020,08/22/2020,GA,Muscogee County,13215,178,1655
08/26/2020,02/01/2020,08/22/2020,GA,Newton County,13217,29,432
08/26/2020,02/01/2020,08/22/2020,GA,Oconee County,13219,13,207
08/26/2020,02/01/2020,08/22/2020,GA,Paulding County,13223,11,448
08/26/2020,02/01/2020,08/22/2020,GA,Pulaski County,13235,10,59
08/26/2020,02/01/2020,08/22/2020,GA,Richmond County,13245,202,2195
08/26/2020,02/01/2020,08/22/2020,GA,Rockdale County,13247,27,434
08/26/2020,02/01/2020,08/22/2020,GA,Spalding County,13255,70,671
08/26/2020,02/01/2020,08/22/2020,GA,Stephens County,13257,12,194
08/26/2020,02/01/2020,08/22/2020,GA,Sumter County,13261,36,199
08/26/2020,02/01/2020,08/22/2020,GA,Thomas County,13275,70,436
08/26/2020,02/01/2020,08/22/2020,GA,Tift County,13277,91,395
08/26/2020,02/01/2020,08/22/2020,GA,Toombs County,13279,16,278
08/26/2020,02/01/2020,08/22/2020,GA,Troup County,13285,73,502
08/26/2020,02/01/2020,08/22/2020,GA,Upson County,13293,65,334
08/26/2020,02/01/2020,08/22/2020,GA,Walton County,13297,37,481
08/26/2020,02/01/2020,08/22/2020,GA,Ware County,13299,45,377
08/26/2020,02/01/2020,08/22/2020,GA,Wayne County,13305,14,193
08/26/2020,02/01/2020,08/22/2020,GA,Whitfield County,13313,33,502
08/26/2020,02/01/2020,08/22/2020,HI,Honolulu County,15003,30,4605
08/26/2020,02/01/2020,08/22/2020,ID,Ada County,16001,128,2224
08/26/2020,02/01/2020,08/22/2020,ID,Canyon County,16027,50,864
08/26/2020,02/01/2020,08/22/2020,ID,Kootenai County,16055,26,1013
08/26/2020,02/01/2020,08/22/2020,ID,Nez Perce County,16069,17,309
08/26/2020,02/01/2020,08/22/2020,ID,Twin Falls County,16083,43,533
08/26/2020,02/01/2020,08/22/2020,IL,Adams County,17001,10,560
08/26/2020,02/01/2020,08/22/2020,IL,Boone County,17007,11,202
08/26/2020,02/01/2020,08/22/2020,IL,Cass County,17017,10,55
08/26/2020,02/01/2020,08/22/2020,IL,Champaign County,17019,23,1031
08/26/2020,02/01/2020,08/22/2020,IL,Coles County,17029,18,372
08/26/2020,02/01/2020,08/22/2020,IL,Cook County,17031,4802,29474
08/26/2020,02/01/2020,08/22/2020,IL,DeKalb County,17037,30,487
08/26/2020,02/01/2020,08/22/2020,IL,DuPage County,17043,492,4500
08/26/2020,02/01/2020,08/22/2020,IL,Jackson County,17077,33,370
08/26/2020,02/01/2020,08/22/2020,IL,Jefferson County,17081,17,341
08/26/2020,02/01/2020,08/22/2020,IL,Kane County,17089,266,2191
08/26/2020,02/01/2020,08/22/2020,IL,Kankakee County,17091,68,751
08/26/2020,02/01/2020,08/22/2020,IL,Lake County,17097,370,3465
08/26/2020,02/01/2020,08/22/2020,IL,LaSalle County,17099,26,607
08/26/2020,02/01/2020,08/22/2020,IL,McDonough County,17109,16,177
08/26/2020,02/01/2020,08/22/2020,IL,McHenry County,17111,80,1064
08/26/2020,02/01/2020,08/22/2020,IL,McLean County,17113,19,753
08/26/2020,02/01/2020,08/22/2020,IL,Macon County,17115,23,729
08/26/2020,02/01/2020,08/22/2020,IL,Madison County,17119,62,1559
08/26/2020,02/01/2020,08/22/2020,IL,Morgan County,17137,13,230
08/26/2020,02/01/2020,08/22/2020,IL,Peoria County,17143,52,1738
08/26/2020,02/01/2020,08/22/2020,IL,Rock Island County,17161,40,928
08/26/2020,02/01/2020,08/22/2020,IL,St. Clair County,17163,135,1585
08/26/2020,02/01/2020,08/22/2020,IL,Sangamon County,17167,47,1601
08/26/2020,02/01/2020,08/22/2020,IL,Will County,17197,286,2845
08/26/2020,02/01/2020,08/22/2020,IL,Winnebago County,17201,149,2016
08/26/2020,02/01/2020,08/22/2020,IN,Allen County,18003,199,2644
08/26/2020,02/01/2020,08/22/2020,IN,Bartholomew County,18005,58,535
08/26/2020,02/01/2020,08/22/2020,IN,Boone County,18011,41,291
08/26/2020,02/01/2020,08/22/2020,IN,Clark County,18019,46,627
08/26/2020,02/01/2020,08/22/2020,IN,Daviess County,18027,12,167
08/26/2020,02/01/2020,08/22/2020,IN,Dearborn County,18029,32,243
08/26/2020,02/01/2020,08/22/2020,IN,Decatur County,18031,20,173
08/26/2020,02/01/2020,08/22/2020,IN,Delaware County,18035,54,915
08/26/2020,02/01/2020,08/22/2020,IN,Elkhart County,18039,88,1071
08/26/2020,02/01/2020,08/22/2020,IN,Floyd County,18043,62,630
08/26/2020,02/01/2020,08/22/2020,IN,Grant County,18053,27,442
08/26/2020,02/01/2020,08/22/2020,IN,Greene County,18055,30,156
08/26/2020,02/01/2020,08/22/2020,IN,Hamilton County,18057,98,1220
08/26/2020,02/01/2020,08/22/2020,IN,Hancock County,18059,30,363
08/26/2020,02/01/2020,08/22/2020,IN,Harrison County,18061,14,200
08/26/2020,02/01/2020,08/22/2020,IN,Hendricks County,18063,140,929
08/26/2020,02/01/2020,08/22/2020,IN,Henry County,18065,11,289
08/26/2020,02/01/2020,08/22/2020,IN,Howard County,18067,63,659
08/26/2020,02/01/2020,08/22/2020,IN,Johnson County,18081,83,708
08/26/2020,02/01/2020,08/22/2020,IN,Lake County,18089,379,3670
08/26/2020,02/01/2020,08/22/2020,IN,La Porte County,18091,31,691
08/26/2020,02/01/2020,08/22/2020,IN,Lawrence County,18093,29,263
08/26/2020,02/01/2020,08/22/2020,IN,Madison County,18095,74,822
08/26/2020,02/01/2020,08/22/2020,IN,Marion County,18097,886,6542
08/26/2020,02/01/2020,08/22/2020,IN,Marshall County,18099,27,254
08/26/2020,02/01/2020,08/22/2020,IN,Monroe County,18105,51,813
08/26/2020,02/01/2020,08/22/2020,IN,Montgomery County,18107,17,202
08/26/2020,02/01/2020,08/22/2020,IN,Morgan County,18109,30,323
08/26/2020,02/01/2020,08/22/2020,IN,Newton County,18111,10,67
08/26/2020,02/01/2020,08/22/2020,IN,Noble County,18113,23,225
08/26/2020,02/01/2020,08/22/2020,IN,Orange County,18117,16,97
08/26/2020,02/01/2020,08/22/2020,IN,Perry County,18123,12,99
08/26/2020,02/01/2020,08/22/2020,IN,Porter County,18127,37,967
08/26/2020,02/01/2020,08/22/2020,IN,St. Joseph County,18141,92,1734
08/26/2020,02/01/2020,08/22/2020,IN,Shelby County,18145,26,243
08/26/2020,02/01/2020,08/22/2020,IN,Tippecanoe County,18157,32,887
08/26/2020,02/01/2020,08/22/2020,IN,Tipton County,18159,16,97
08/26/2020,02/01/2020,08/22/2020,IN,Vanderburgh County,18163,43,1550
08/26/2020,02/01/2020,08/22/2020,IN,Vigo County,18167,25,803
08/26/2020,02/01/2020,08/22/2020,IN,Warrick County,18173,24,549
08/26/2020,02/01/2020,08/22/2020,IN,Wayne County,18177,15,615
08/26/2020,02/01/2020,08/22/2020,IA,Black Hawk County,19013,73,799
08/26/2020,02/01/2020,08/22/2020,IA,Cerro Gordo County,19033,21,408
08/26/2020,02/01/2020,08/22/2020,IA,Clinton County,19045,10,249
08/26/2020,02/01/2020,08/22/2020,IA,Dallas County,19049,30,251
08/26/2020,02/01/2020,08/22/2020,IA,Dubuque County,19061,35,566
08/26/2020,02/01/2020,08/22/2020,IA,Jasper County,19099,21,173
08/26/2020,02/01/2020,08/22/2020,IA,Johnson County,19103,66,1040
08/26/2020,02/01/2020,08/22/2020,IA,Linn County,19113,87,1148
08/26/2020,02/01/2020,08/22/2020,IA,Mahaska County,19123,17,142
08/26/2020,02/01/2020,08/22/2020,IA,Marshall County,19127,18,251
08/26/2020,02/01/2020,08/22/2020,IA,Muscatine County,19139,36,202
08/26/2020,02/01/2020,08/22/2020,IA,Polk County,19153,260,2938
08/26/2020,02/01/2020,08/22/2020,IA,Pottawattamie County,19155,26,568
08/26/2020,02/01/2020,08/22/2020,IA,Poweshiek County,19157,10,119
08/26/2020,02/01/2020,08/22/2020,IA,Scott County,19163,18,1054
08/26/2020,02/01/2020,08/22/2020,IA,Story County,19169,19,352
08/26/2020,02/01/2020,08/22/2020,IA,Tama County,19171,18,88
08/26/2020,02/01/2020,08/22/2020,IA,Wapello County,19179,27,241
08/26/2020,02/01/2020,08/22/2020,IA,Washington County,19183,11,128
08/26/2020,02/01/2020,08/22/2020,IA,Webster County,19187,18,284
08/26/2020,02/01/2020,08/22/2020,IA,Woodbury County,19193,94,742
08/26/2020,02/01/2020,08/22/2020,KS,Finney County,20055,16,140
08/26/2020,02/01/2020,08/22/2020,KS,Ford County,20057,12,139
08/26/2020,02/01/2020,08/22/2020,KS,Johnson County,20091,128,2421
08/26/2020,02/01/2020,08/22/2020,KS,Lyon County,20111,11,148
08/26/2020,02/01/2020,08/22/2020,KS,Sedgwick County,20173,90,3328
08/26/2020,02/01/2020,08/22/2020,KS,Shawnee County,20177,25,1265
08/26/2020,02/01/2020,08/22/2020,KS,Wyandotte County,20209,115,1155
08/26/2020,02/01/2020,08/22/2020,KY,Boone County,21015,10,427
08/26/2020,02/01/2020,08/22/2020,KY,Boyle County,21021,13,269
08/26/2020,02/01/2020,08/22/2020,KY,Campbell County,21037,54,449
08/26/2020,02/01/2020,08/22/2020,KY,Daviess County,21059,28,747
08/26/2020,02/01/2020,08/22/2020,KY,Fayette County,21067,53,2826
08/26/2020,02/01/2020,08/22/2020,KY,Franklin County,21073,12,328
08/26/2020,02/01/2020,08/22/2020,KY,Graves County,21083,30,241
08/26/2020,02/01/2020,08/22/2020,KY,Hopkins County,21107,32,407
08/26/2020,02/01/2020,08/22/2020,KY,Jefferson County,21111,329,5893
08/26/2020,02/01/2020,08/22/2020,KY,Kenton County,21117,42,988
08/26/2020,02/01/2020,08/22/2020,KY,Laurel County,21125,11,359
08/26/2020,02/01/2020,08/22/2020,KY,McCracken County,21145,10,669
08/26/2020,02/01/2020,08/22/2020,KY,Shelby County,21211,13,147
08/26/2020,02/01/2020,08/22/2020,KY,Warren County,21227,74,918
08/26/2020,02/01/2020,08/22/2020,LA,Acadia Parish,22001,53,374
08/26/2020,02/01/2020,08/22/2020,LA,Ascension Parish,22005,29,331
08/26/2020,02/01/2020,08/22/2020,LA,Avoyelles Parish,22009,12,231
08/26/2020,02/01/2020,08/22/2020,LA,Beauregard Parish,22011,18,185
08/26/2020,02/01/2020,08/22/2020,LA,Bossier Parish,22015,58,552
08/26/2020,02/01/2020,08/22/2020,LA,Caddo Parish,22017,398,2361
08/26/2020,02/01/2020,08/22/2020,LA,Calcasieu Parish,22019,162,1455
08/26/2020,02/01/2020,08/22/2020,LA,Claiborne Parish,22027,10,93
08/26/2020,02/01/2020,08/22/2020,LA,De Soto Parish,22031,11,95
08/26/2020,02/01/2020,08/22/2020,LA,East Baton Rouge Parish,22033,612,3556
08/26/2020,02/01/2020,08/22/2020,LA,Evangeline Parish,22039,12,196
08/26/2020,02/01/2020,08/22/2020,LA,Iberia Parish,22045,52,484
08/26/2020,02/01/2020,08/22/2020,LA,Jefferson Parish,22051,719,3541
08/26/2020,02/01/2020,08/22/2020,LA,Jefferson Davis Parish,22053,26,220
08/26/2020,02/01/2020,08/22/2020,LA,Lafayette Parish,22055,171,1568
08/26/2020,02/01/2020,08/22/2020,LA,Lafourche Parish,22057,107,587
08/26/2020,02/01/2020,08/22/2020,LA,Lincoln Parish,22061,42,285
08/26/2020,02/01/2020,08/22/2020,LA,Livingston Parish,22063,10,431
08/26/2020,02/01/2020,08/22/2020,LA,Natchitoches Parish,22069,12,189
08/26/2020,02/01/2020,08/22/2020,LA,Orleans Parish,22071,397,2551
08/26/2020,02/01/2020,08/22/2020,LA,Ouachita Parish,22073,159,1203
08/26/2020,02/01/2020,08/22/2020,LA,Pointe Coupee Parish,22077,16,130
08/26/2020,02/01/2020,08/22/2020,LA,Rapides Parish,22079,164,1255
