Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
09/09/2020,02/01/2020,09/05/2020,LA,St. James Parish,22093,15,89
09/09/2020,02/01/2020,09/05/2020,LA,St. John the Baptist Parish,22095,33,187
09/09/2020,02/01/2020,09/05/2020,LA,St. Landry Parish,22097,87,609
09/09/2020,02/01/2020,09/05/2020,LA,St. Martin Parish,22099,20,243
09/09/2020,02/01/2020,09/05/2020,LA,St. Mary Parish,22101,42,287
09/09/2020,02/01/2020,09/05/2020,LA,St. Tammany Parish,22103,238,1743
09/09/2020,02/01/2020,09/05/2020,LA,Tangipahoa Parish,22105,71,809
09/09/2020,02/01/2020,09/05/2020,LA,Terrebonne Parish,22109,92,740
09/09/2020,02/01/2020,09/05/2020,LA,Union Parish,22111,21,165
09/09/2020,02/01/2020,09/05/2020,LA,Vermilion Parish,22113,13,322
09/09/2020,02/01/2020,09/05/2020,LA,Vernon Parish,22115,15,190
09/09/2020,02/01/2020,09/05/2020,LA,Washington Parish,22117,28,283
09/09/2020,02/01/2020,09/05/2020,LA,Webster Parish,22119,14,268
09/09/2020,02/01/2020,09/05/2020,LA,Winn Parish,22127,13,85
09/09/2020,02/01/2020,09/05/2020,ME,Androscoggin County,23001,10,837
09/09/2020,02/01/2020,09/05/2020,ME,Cumberland County,23005,88,2349
09/09/2020,02/01/2020,09/05/2020,ME,Kennebec County,23011,11,841
09/09/2020,02/01/2020,09/05/2020,ME,Waldo County,23027,16,183
09/09/2020,02/01/2020,09/05/2020,ME,York County,23031,11,918
09/09/2020,02/01/2020,09/05/2020,MD,Allegany County,24001,19,640
09/09/2020,02/01/2020,09/05/2020,MD,Anne Arundel County,24003,298,2970
09/09/2020,02/01/2020,09/05/2020,MD,Baltimore County,24005,651,5676
09/09/2020,02/01/2020,09/05/2020,MD,Calvert County,24009,15,387
09/09/2020,02/01/2020,09/05/2020,MD,Carroll County,24013,150,1117
09/09/2020,02/01/2020,09/05/2020,MD,Cecil County,24015,35,592
09/09/2020,02/01/2020,09/05/2020,MD,Charles County,24017,84,668
09/09/2020,02/01/2020,09/05/2020,MD,Frederick County,24021,126,1277
09/09/2020,02/01/2020,09/05/2020,MD,Harford County,24025,60,1303
09/09/2020,02/01/2020,09/05/2020,MD,Howard County,24027,91,1125
09/09/2020,02/01/2020,09/05/2020,MD,Kent County,24029,30,206
09/09/2020,02/01/2020,09/05/2020,MD,Montgomery County,24031,1083,5278
09/09/2020,02/01/2020,09/05/2020,MD,Prince George's County,24033,566,3881
09/09/2020,02/01/2020,09/05/2020,MD,St. Mary's County,24037,71,554
09/09/2020,02/01/2020,09/05/2020,MD,Talbot County,24041,22,412
09/09/2020,02/01/2020,09/05/2020,MD,Washington County,24043,35,1059
09/09/2020,02/01/2020,09/05/2020,MD,Wicomico County,24045,64,882
09/09/2020,02/01/2020,09/05/2020,MD,Worcester County,24047,34,423
09/09/2020,02/01/2020,09/05/2020,MD,Baltimore city,24510,620,5800
09/09/2020,02/01/2020,09/05/2020,MA,Barnstable County,25001,133,1753
09/09/2020,02/01/2020,09/05/2020,MA,Berkshire County,25003,41,941
09/09/2020,02/01/2020,09/05/2020,MA,Bristol County,25005,540,3445
09/09/2020,02/01/2020,09/05/2020,MA,Essex County,25009,1003,5059
09/09/2020,02/01/2020,09/05/2020,MA,Franklin County,25011,36,361
09/09/2020,02/01/2020,09/05/2020,MA,Hampden County,25013,668,3771
09/09/2020,02/01/2020,09/05/2020,MA,Hampshire County,25015,110,835
09/09/2020,02/01/2020,09/05/2020,MA,Middlesex County,25017,1859,8135
09/09/2020,02/01/2020,09/05/2020,MA,Norfolk County,25021,751,3937
09/09/2020,02/01/2020,09/05/2020,MA,Plymouth County,25023,605,3171
09/09/2020,02/01/2020,09/05/2020,MA,Suffolk County,25025,1260,5843
09/09/2020,02/01/2020,09/05/2020,MA,Worcester County,25027,968,5290
09/09/2020,02/01/2020,09/05/2020,MI,Alpena County,26007,15,249
09/09/2020,02/01/2020,09/05/2020,MI,Bay County,26017,29,874
09/09/2020,02/01/2020,09/05/2020,MI,Berrien County,26021,71,1065
09/09/2020,02/01/2020,09/05/2020,MI,Calhoun County,26025,37,995
09/09/2020,02/01/2020,09/05/2020,MI,Crawford County,26039,11,126
09/09/2020,02/01/2020,09/05/2020,MI,Genesee County,26049,273,3213
09/09/2020,02/01/2020,09/05/2020,MI,Grand Traverse County,26055,13,875
09/09/2020,02/01/2020,09/05/2020,MI,Gratiot County,26057,16,276
09/09/2020,02/01/2020,09/05/2020,MI,Hillsdale County,26059,23,283
09/09/2020,02/01/2020,09/05/2020,MI,Ingham County,26065,66,1916
09/09/2020,02/01/2020,09/05/2020,MI,Jackson County,26075,79,1159
09/09/2020,02/01/2020,09/05/2020,MI,Kalamazoo County,26077,104,1854
09/09/2020,02/01/2020,09/05/2020,MI,Kent County,26081,161,3750
09/09/2020,02/01/2020,09/05/2020,MI,Lapeer County,26087,33,536
09/09/2020,02/01/2020,09/05/2020,MI,Livingston County,26093,34,834
09/09/2020,02/01/2020,09/05/2020,MI,Macomb County,26099,678,5455
09/09/2020,02/01/2020,09/05/2020,MI,Marquette County,26103,12,429
09/09/2020,02/01/2020,09/05/2020,MI,Monroe County,26115,10,714
09/09/2020,02/01/2020,09/05/2020,MI,Muskegon County,26121,76,1189
09/09/2020,02/01/2020,09/05/2020,MI,Oakland County,26125,1351,8991
09/09/2020,02/01/2020,09/05/2020,MI,Ottawa County,26139,40,1182
09/09/2020,02/01/2020,09/05/2020,MI,Saginaw County,26145,156,1689
09/09/2020,02/01/2020,09/05/2020,MI,St. Clair County,26147,45,1041
09/09/2020,02/01/2020,09/05/2020,MI,Shiawassee County,26155,19,427
09/09/2020,02/01/2020,09/05/2020,MI,Tuscola County,26157,12,265
09/09/2020,02/01/2020,09/05/2020,MI,Washtenaw County,26161,266,2499
09/09/2020,02/01/2020,09/05/2020,MI,Wayne County,26163,2302,13783
09/09/2020,02/01/2020,09/05/2020,MN,Anoka County,27003,146,1366
09/09/2020,02/01/2020,09/05/2020,MN,Blue Earth County,27013,13,351
09/09/2020,02/01/2020,09/05/2020,MN,Clay County,27027,27,202
09/09/2020,02/01/2020,09/05/2020,MN,Crow Wing County,27035,15,361
09/09/2020,02/01/2020,09/05/2020,MN,Dakota County,27037,59,1400
09/09/2020,02/01/2020,09/05/2020,MN,Hennepin County,27053,879,7036
09/09/2020,02/01/2020,09/05/2020,MN,Nicollet County,27103,11,113
09/09/2020,02/01/2020,09/05/2020,MN,Olmsted County,27109,35,1236
09/09/2020,02/01/2020,09/05/2020,MN,Ramsey County,27123,376,3444
09/09/2020,02/01/2020,09/05/2020,MN,St. Louis County,27137,32,1618
09/09/2020,02/01/2020,09/05/2020,MN,Scott County,27139,20,404
09/09/2020,02/01/2020,09/05/2020,MN,Sherburne County,27141,10,313
09/09/2020,02/01/2020,09/05/2020,MN,Stearns County,27145,33,1049
09/09/2020,02/01/2020,09/05/2020,MN,Washington County,27163,34,940
09/09/2020,02/01/2020,09/05/2020,MN,Winona County,27169,18,226
09/09/2020,02/01/2020,09/05/2020,MS,Adams County,28001,35,254
09/09/2020,02/01/2020,09/05/2020,MS,Alcorn County,28003,24,350
09/09/2020,02/01/2020,09/05/2020,MS,Attala County,28007,13,150
09/09/2020,02/01/2020,09/05/2020,MS,Bolivar County,28011,30,230
09/09/2020,02/01/2020,09/05/2020,MS,Coahoma County,28027,17,174
09/09/2020,02/01/2020,09/05/2020,MS,Copiah County,28029,12,151
09/09/2020,02/01/2020,09/05/2020,MS,DeSoto County,28033,85,929
09/09/2020,02/01/2020,09/05/2020,MS,Forrest County,28035,165,1021
09/09/2020,02/01/2020,09/05/2020,MS,Grenada County,28043,15,181
09/09/2020,02/01/2020,09/05/2020,MS,Hancock County,28045,10,231
09/09/2020,02/01/2020,09/05/2020,MS,Harrison County,28047,67,1471
09/09/2020,02/01/2020,09/05/2020,MS,Hinds County,28049,384,2929
09/09/2020,02/01/2020,09/05/2020,MS,Holmes County,28051,17,106
09/09/2020,02/01/2020,09/05/2020,MS,Jackson County,28059,56,953
09/09/2020,02/01/2020,09/05/2020,MS,Jones County,28067,64,463
09/09/2020,02/01/2020,09/05/2020,MS,Lafayette County,28071,73,503
09/09/2020,02/01/2020,09/05/2020,MS,Lamar County,28073,44,327
09/09/2020,02/01/2020,09/05/2020,MS,Lauderdale County,28075,213,972
09/09/2020,02/01/2020,09/05/2020,MS,Leake County,28079,10,105
09/09/2020,02/01/2020,09/05/2020,MS,Lee County,28081,155,1370
09/09/2020,02/01/2020,09/05/2020,MS,Leflore County,28083,77,351
09/09/2020,02/01/2020,09/05/2020,MS,Lincoln County,28085,41,268
09/09/2020,02/01/2020,09/05/2020,MS,Lowndes County,28087,68,517
09/09/2020,02/01/2020,09/05/2020,MS,Madison County,28089,48,644
09/09/2020,02/01/2020,09/05/2020,MS,Monroe County,28095,40,251
09/09/2020,02/01/2020,09/05/2020,MS,Neshoba County,28099,18,189
09/09/2020,02/01/2020,09/05/2020,MS,Oktibbeha County,28105,35,205
09/09/2020,02/01/2020,09/05/2020,MS,Pearl River County,28109,23,357
09/09/2020,02/01/2020,09/05/2020,MS,Pike County,28113,42,354
09/09/2020,02/01/2020,09/05/2020,MS,Rankin County,28121,29,622
09/09/2020,02/01/2020,09/05/2020,MS,Simpson County,28127,23,174
09/09/2020,02/01/2020,09/05/2020,MS,Sunflower County,28133,25,195
09/09/2020,02/01/2020,09/05/2020,MS,Tate County,28137,11,127
09/09/2020,02/01/2020,09/05/2020,MS,Tishomingo County,28141,20,165
09/09/2020,02/01/2020,09/05/2020,MS,Warren County,28149,58,388
09/09/2020,02/01/2020,09/05/2020,MS,Washington County,28151,60,451
09/09/2020,02/01/2020,09/05/2020,MS,Wayne County,28153,18,130
09/09/2020,02/01/2020,09/05/2020,MS,Webster County,28155,12,86
09/09/2020,02/01/2020,09/05/2020,MS,Winston County,28159,11,114
09/09/2020,02/01/2020,09/05/2020,MS,Yazoo County,28163,11,155
09/09/2020,02/01/2020,09/05/2020,MO,Boone County,29019,18,1286
09/09/2020,02/01/2020,09/05/2020,MO,Cape Girardeau County,29031,22,839
09/09/2020,02/01/2020,09/05/2020,MO,Cass County,29037,16,440
09/09/2020,02/01/2020,09/05/2020,MO,Clay County,29047,47,1374
09/09/2020,02/01/2020,09/05/2020,MO,Cole County,29051,11,522
09/09/2020,02/01/2020,09/05/2020,MO,Franklin County,29071,14,541
09/09/2020,02/01/2020,09/05/2020,MO,Greene County,29077,49,2564
09/09/2020,02/01/2020,09/05/2020,MO,Jackson County,29095,153,4773
09/09/2020,02/01/2020,09/05/2020,MO,Jasper County,29097,22,552
09/09/2020,02/01/2020,09/05/2020,MO,Jefferson County,29099,27,894
09/09/2020,02/01/2020,09/05/2020,MO,Newton County,29145,35,887
09/09/2020,02/01/2020,09/05/2020,MO,St. Charles County,29183,105,1846
09/09/2020,02/01/2020,09/05/2020,MO,St. Louis County,29189,731,8029
09/09/2020,02/01/2020,09/05/2020,MO,Scott County,29201,12,273
09/09/2020,02/01/2020,09/05/2020,MO,Taney County,29213,19,342
09/09/2020,02/01/2020,09/05/2020,MO,St. Louis city,29510,200,2892
09/09/2020,02/01/2020,09/05/2020,MT,Yellowstone County,30111,56,1198
09/09/2020,02/01/2020,09/05/2020,NE,Adams County,31001,12,188
09/09/2020,02/01/2020,09/05/2020,NE,Buffalo County,31019,16,337
09/09/2020,02/01/2020,09/05/2020,NE,Dakota County,31043,10,73
09/09/2020,02/01/2020,09/05/2020,NE,Dodge County,31053,12,255
09/09/2020,02/01/2020,09/05/2020,NE,Douglas County,31055,190,3274
09/09/2020,02/01/2020,09/05/2020,NE,Hall County,31079,37,322
09/09/2020,02/01/2020,09/05/2020,NE,Hamilton County,31081,14,49
09/09/2020,02/01/2020,09/05/2020,NE,Lancaster County,31109,38,1708
09/09/2020,02/01/2020,09/05/2020,NE,Sarpy County,31153,11,536
09/09/2020,02/01/2020,09/05/2020,NV,Clark County,32003,1045,12112
09/09/2020,02/01/2020,09/05/2020,NV,Washoe County,32031,147,2955
09/09/2020,02/01/2020,09/05/2020,NV,Carson City,32510,11,661
09/09/2020,02/01/2020,09/05/2020,NH,Hillsborough County,33011,292,2390
09/09/2020,02/01/2020,09/05/2020,NH,Merrimack County,33013,24,967
09/09/2020,02/01/2020,09/05/2020,NH,Rockingham County,33015,82,1465
09/09/2020,02/01/2020,09/05/2020,NJ,Atlantic County,34001,203,1953
09/09/2020,02/01/2020,09/05/2020,NJ,Bergen County,34003,2051,6827
09/09/2020,02/01/2020,09/05/2020,NJ,Burlington County,34005,423,2512
09/09/2020,02/01/2020,09/05/2020,NJ,Camden County,34007,548,4187
09/09/2020,02/01/2020,09/05/2020,NJ,Cape May County,34009,74,733
09/09/2020,02/01/2020,09/05/2020,NJ,Cumberland County,34011,117,1026
09/09/2020,02/01/2020,09/05/2020,NJ,Essex County,34013,2008,6374
09/09/2020,02/01/2020,09/05/2020,NJ,Gloucester County,34015,199,1753
09/09/2020,02/01/2020,09/05/2020,NJ,Hudson County,34017,1078,3297
09/09/2020,02/01/2020,09/05/2020,NJ,Hunterdon County,34019,119,612
09/09/2020,02/01/2020,09/05/2020,NJ,Mercer County,34021,523,2231
09/09/2020,02/01/2020,09/05/2020,NJ,Middlesex County,34023,1458,5595
09/09/2020,02/01/2020,09/05/2020,NJ,Monmouth County,34025,848,4653
09/09/2020,02/01/2020,09/05/2020,NJ,Morris County,34027,985,3954
09/09/2020,02/01/2020,09/05/2020,NJ,Ocean County,34029,817,4873
09/09/2020,02/01/2020,09/05/2020,NJ,Passaic County,34031,981,3212
09/09/2020,02/01/2020,09/05/2020,NJ,Salem County,34033,60,445
09/09/2020,02/01/2020,09/05/2020,NJ,Somerset County,34035,397,1775
09/09/2020,02/01/2020,09/05/2020,NJ,Sussex County,34037,158,828
09/09/2020,02/01/2020,09/05/2020,NJ,Union County,34039,987,3548
09/09/2020,02/01/2020,09/05/2020,NJ,Warren County,34041,138,675
09/09/2020,02/01/2020,09/05/2020,NM,Bernalillo County,35001,321,4596
09/09/2020,02/01/2020,09/05/2020,NM,Dona Ana County,35013,35,1156
09/09/2020,02/01/2020,09/05/2020,NM,McKinley County,35031,90,375
09/09/2020,02/01/2020,09/05/2020,NM,Sandoval County,35043,76,819
09/09/2020,02/01/2020,09/05/2020,NM,San Juan County,35045,183,782
09/09/2020,02/01/2020,09/05/2020,NM,Santa Fe County,35049,13,798
09/09/2020,02/01/2020,09/05/2020,NY,Albany County,36001,203,2408
09/09/2020,02/01/2020,09/05/2020,NY,Bronx County,36005,4274,12183
09/09/2020,02/01/2020,09/05/2020,NY,Broome County,36007,97,1520
09/09/2020,02/01/2020,09/05/2020,NY,Columbia County,36021,47,394
09/09/2020,02/01/2020,09/05/2020,NY,Dutchess County,36027,200,1788
09/09/2020,02/01/2020,09/05/2020,NY,Erie County,36029,708,6853
09/09/2020,02/01/2020,09/05/2020,NY,Fulton County,36035,31,313
09/09/2020,02/01/2020,09/05/2020,NY,Herkimer County,36043,13,299
09/09/2020,02/01/2020,09/05/2020,NY,Kings County,36047,6048,16450
09/09/2020,02/01/2020,09/05/2020,NY,Madison County,36053,12,312
09/09/2020,02/01/2020,09/05/2020,NY,Monroe County,36055,338,5102
09/09/2020,02/01/2020,09/05/2020,NY,Nassau County,36059,3219,10777
09/09/2020,02/01/2020,09/05/2020,NY,New York County,36061,3940,12459
09/09/2020,02/01/2020,09/05/2020,NY,Niagara County,36063,79,1386
09/09/2020,02/01/2020,09/05/2020,NY,Oneida County,36065,130,1774
09/09/2020,02/01/2020,09/05/2020,NY,Onondaga County,36067,245,3472
09/09/2020,02/01/2020,09/05/2020,NY,Ontario County,36069,31,671
09/09/2020,02/01/2020,09/05/2020,NY,Orange County,36071,472,2180
09/09/2020,02/01/2020,09/05/2020,NY,Orleans County,36073,44,215
09/09/2020,02/01/2020,09/05/2020,NY,Otsego County,36077,12,507
09/09/2020,02/01/2020,09/05/2020,NY,Putnam County,36079,69,362
09/09/2020,02/01/2020,09/05/2020,NY,Queens County,36081,5425,14412
09/09/2020,02/01/2020,09/05/2020,NY,Rensselaer County,36083,40,923
09/09/2020,02/01/2020,09/05/2020,NY,Richmond County,36085,978,3319
09/09/2020,02/01/2020,09/05/2020,NY,Rockland County,36087,654,2026
09/09/2020,02/01/2020,09/05/2020,NY,Schenectady County,36093,31,1009
09/09/2020,02/01/2020,09/05/2020,NY,Steuben County,36101,36,588
09/09/2020,02/01/2020,09/05/2020,NY,Suffolk County,36103,2684,10448
09/09/2020,02/01/2020,09/05/2020,NY,Sullivan County,36105,43,410
09/09/2020,02/01/2020,09/05/2020,NY,Tioga County,36107,18,191
09/09/2020,02/01/2020,09/05/2020,NY,Ulster County,36111,57,878
09/09/2020,02/01/2020,09/05/2020,NY,Warren County,36113,42,597
09/09/2020,02/01/2020,09/05/2020,NY,Washington County,36115,12,332
09/09/2020,02/01/2020,09/05/2020,NY,Westchester County,36119,1873,6326
09/09/2020,02/01/2020,09/05/2020,NC,Alamance County,37001,18,867
09/09/2020,02/01/2020,09/05/2020,NC,Brunswick County,37019,13,690
09/09/2020,02/01/2020,09/05/2020,NC,Buncombe County,37021,75,2009
09/09/2020,02/01/2020,09/05/2020,NC,Burke County,37023,26,528
09/09/2020,02/01/2020,09/05/2020,NC,Cabarrus County,37025,55,1064
09/09/2020,02/01/2020,09/05/2020,NC,Catawba County,37035,32,1012
09/09/2020,02/01/2020,09/05/2020,NC,Chatham County,37037,44,469
09/09/2020,02/01/2020,09/05/2020,NC,Cleveland County,37045,10,617
09/09/2020,02/01/2020,09/05/2020,NC,Columbus County,37047,17,376
09/09/2020,02/01/2020,09/05/2020,NC,Craven County,37049,12,634
09/09/2020,02/01/2020,09/05/2020,NC,Cumberland County,37051,60,1548
09/09/2020,02/01/2020,09/05/2020,NC,Davidson County,37057,16,751
09/09/2020,02/01/2020,09/05/2020,NC,Duplin County,37061,17,234
09/09/2020,02/01/2020,09/05/2020,NC,Durham County,37063,127,1821
09/09/2020,02/01/2020,09/05/2020,NC,Forsyth County,37067,90,2633
09/09/2020,02/01/2020,09/05/2020,NC,Franklin County,37069,10,191
09/09/2020,02/01/2020,09/05/2020,NC,Gaston County,37071,31,1218
09/09/2020,02/01/2020,09/05/2020,NC,Guilford County,37081,163,2699
09/09/2020,02/01/2020,09/05/2020,NC,Harnett County,37085,25,454
09/09/2020,02/01/2020,09/05/2020,NC,Haywood County,37087,11,367
09/09/2020,02/01/2020,09/05/2020,NC,Henderson County,37089,50,748
09/09/2020,02/01/2020,09/05/2020,NC,Hertford County,37091,20,160
09/09/2020,02/01/2020,09/05/2020,NC,Iredell County,37097,20,859
09/09/2020,02/01/2020,09/05/2020,NC,Johnston County,37101,23,701
09/09/2020,02/01/2020,09/05/2020,NC,Lenoir County,37107,16,300
09/09/2020,02/01/2020,09/05/2020,NC,Mecklenburg County,37119,215,3910
09/09/2020,02/01/2020,09/05/2020,NC,Moore County,37125,40,733
09/09/2020,02/01/2020,09/05/2020,NC,Nash County,37127,11,443
09/09/2020,02/01/2020,09/05/2020,NC,New Hanover County,37129,41,1457
09/09/2020,02/01/2020,09/05/2020,NC,Onslow County,37133,10,465
09/09/2020,02/01/2020,09/05/2020,NC,Orange County,37135,57,710
09/09/2020,02/01/2020,09/05/2020,NC,Pasquotank County,37139,20,285
09/09/2020,02/01/2020,09/05/2020,NC,Pitt County,37147,45,1345
09/09/2020,02/01/2020,09/05/2020,NC,Randolph County,37151,18,614
09/09/2020,02/01/2020,09/05/2020,NC,Robeson County,37155,45,611
09/09/2020,02/01/2020,09/05/2020,NC,Rowan County,37159,52,726
09/09/2020,02/01/2020,09/05/2020,NC,Rutherford County,37161,10,369
09/09/2020,02/01/2020,09/05/2020,NC,Union County,37179,30,664
09/09/2020,02/01/2020,09/05/2020,NC,Vance County,37181,42,278
09/09/2020,02/01/2020,09/05/2020,NC,Wake County,37183,207,3266
09/09/2020,02/01/2020,09/05/2020,NC,Wayne County,37191,54,789
09/09/2020,02/01/2020,09/05/2020,NC,Wilson County,37195,29,426
09/09/2020,02/01/2020,09/05/2020,ND,Burleigh County,38015,22,706
09/09/2020,02/01/2020,09/05/2020,ND,Cass County,38017,102,1225
09/09/2020,02/01/2020,09/05/2020,ND,Grand Forks County,38035,16,428
09/09/2020,02/01/2020,09/05/2020,OH,Allen County,39003,53,853
09/09/2020,02/01/2020,09/05/2020,OH,Ashtabula County,39007,34,583
09/09/2020,02/01/2020,09/05/2020,OH,Butler County,39017,72,1897
09/09/2020,02/01/2020,09/05/2020,OH,Clark County,39023,22,993
09/09/2020,02/01/2020,09/05/2020,OH,Columbiana County,39029,47,681
09/09/2020,02/01/2020,09/05/2020,OH,Cuyahoga County,39035,622,10030
09/09/2020,02/01/2020,09/05/2020,OH,Darke County,39037,28,318
09/09/2020,02/01/2020,09/05/2020,OH,Erie County,39043,27,677
09/09/2020,02/01/2020,09/05/2020,OH,Fairfield County,39045,28,819
09/09/2020,02/01/2020,09/05/2020,OH,Franklin County,39049,639,8392
09/09/2020,02/01/2020,09/05/2020,OH,Geauga County,39055,50,568
09/09/2020,02/01/2020,09/05/2020,OH,Greene County,39057,10,724
09/09/2020,02/01/2020,09/05/2020,OH,Hamilton County,39061,271,6097
09/09/2020,02/01/2020,09/05/2020,OH,Hancock County,39063,13,525
09/09/2020,02/01/2020,09/05/2020,OH,Lake County,39085,32,1203
09/09/2020,02/01/2020,09/05/2020,OH,Licking County,39089,43,927
09/09/2020,02/01/2020,09/05/2020,OH,Lorain County,39093,54,1603
09/09/2020,02/01/2020,09/05/2020,OH,Lucas County,39095,365,3586
09/09/2020,02/01/2020,09/05/2020,OH,Mahoning County,39099,263,2294
09/09/2020,02/01/2020,09/05/2020,OH,Marion County,39101,32,440
09/09/2020,02/01/2020,09/05/2020,OH,Medina County,39103,22,811
09/09/2020,02/01/2020,09/05/2020,OH,Miami County,39109,28,595
09/09/2020,02/01/2020,09/05/2020,OH,Montgomery County,39113,163,4659
09/09/2020,02/01/2020,09/05/2020,OH,Ottawa County,39123,17,203
09/09/2020,02/01/2020,09/05/2020,OH,Pickaway County,39129,13,291
09/09/2020,02/01/2020,09/05/2020,OH,Portage County,39133,45,821
09/09/2020,02/01/2020,09/05/2020,OH,Putnam County,39137,11,140
09/09/2020,02/01/2020,09/05/2020,OH,Richland County,39139,14,843
09/09/2020,02/01/2020,09/05/2020,OH,Sandusky County,39143,12,317
09/09/2020,02/01/2020,09/05/2020,OH,Stark County,39151,157,2889
09/09/2020,02/01/2020,09/05/2020,OH,Summit County,39153,204,3924
09/09/2020,02/01/2020,09/05/2020,OH,Trumbull County,39155,66,1248
09/09/2020,02/01/2020,09/05/2020,OH,Tuscarawas County,39157,14,654
09/09/2020,02/01/2020,09/05/2020,OH,Warren County,39165,26,1053
09/09/2020,02/01/2020,09/05/2020,OH,Washington County,39167,25,489
09/09/2020,02/01/2020,09/05/2020,OH,Wayne County,39169,57,672
09/09/2020,02/01/2020,09/05/2020,OH,Wood County,39173,36,759
09/09/2020,02/01/2020,09/05/2020,OK,Caddo County,40015,11,166
09/09/2020,02/01/2020,09/05/2020,OK,Cleveland County,40027,68,1154
09/09/2020,02/01/2020,09/05/2020,OK,Comanche County,40031,16,625
09/09/2020,02/01/2020,09/05/2020,OK,Delaware County,40041,18,283
09/09/2020,02/01/2020,09/05/2020,OK,Garfield County,40047,14,451
09/09/2020,02/01/2020,09/05/2020,OK,McCurtain County,40089,10,178
09/09/2020,02/01/2020,09/05/2020,OK,Muskogee County,40101,28,567
09/09/2020,02/01/2020,09/05/2020,OK,Oklahoma County,40109,261,6112
09/09/2020,02/01/2020,09/05/2020,OK,Tulsa County,40143,255,5077
09/09/2020,02/01/2020,09/05/2020,OK,Washington County,40147,37,431
09/09/2020,02/01/2020,09/05/2020,OR,Clackamas County,41005,42,2089
09/09/2020,02/01/2020,09/05/2020,OR,Deschutes County,41017,18,1015
09/09/2020,02/01/2020,09/05/2020,OR,Lincoln County,41041,11,331
09/09/2020,02/01/2020,09/05/2020,OR,Linn County,41043,10,858
09/09/2020,02/01/2020,09/05/2020,OR,Marion County,41047,64,1765
09/09/2020,02/01/2020,09/05/2020,OR,Multnomah County,41051,140,4030
09/09/2020,02/01/2020,09/05/2020,OR,Umatilla County,41059,27,378
09/09/2020,02/01/2020,09/05/2020,OR,Washington County,41067,58,2169
09/09/2020,02/01/2020,09/05/2020,OR,Yamhill County,41071,13,549
09/09/2020,02/01/2020,09/05/2020,PA,Adams County,42001,14,551
09/09/2020,02/01/2020,09/05/2020,PA,Allegheny County,42003,375,9976
09/09/2020,02/01/2020,09/05/2020,PA,Beaver County,42007,99,1208
09/09/2020,02/01/2020,09/05/2020,PA,Berks County,42011,368,2621
09/09/2020,02/01/2020,09/05/2020,PA,Blair County,42013,20,1135
09/09/2020,02/01/2020,09/05/2020,PA,Bucks County,42017,572,4101
09/09/2020,02/01/2020,09/05/2020,PA,Butler County,42019,12,1127
09/09/2020,02/01/2020,09/05/2020,PA,Carbon County,42025,18,382
09/09/2020,02/01/2020,09/05/2020,PA,Chester County,42029,409,2865
09/09/2020,02/01/2020,09/05/2020,PA,Columbia County,42037,26,289
09/09/2020,02/01/2020,09/05/2020,PA,Cumberland County,42041,102,1594
09/09/2020,02/01/2020,09/05/2020,PA,Dauphin County,42043,182,2136
09/09/2020,02/01/2020,09/05/2020,PA,Delaware County,42045,740,3626
09/09/2020,02/01/2020,09/05/2020,PA,Erie County,42049,41,1897
09/09/2020,02/01/2020,09/05/2020,PA,Franklin County,42055,49,992
09/09/2020,02/01/2020,09/05/2020,PA,Lackawanna County,42069,240,1961
09/09/2020,02/01/2020,09/05/2020,PA,Lancaster County,42071,422,3486
09/09/2020,02/01/2020,09/05/2020,PA,Lawrence County,42073,19,637
09/09/2020,02/01/2020,09/05/2020,PA,Lebanon County,42075,52,889
09/09/2020,02/01/2020,09/05/2020,PA,Lehigh County,42077,501,3244
09/09/2020,02/01/2020,09/05/2020,PA,Luzerne County,42079,185,2565
09/09/2020,02/01/2020,09/05/2020,PA,Lycoming County,42081,29,826
09/09/2020,02/01/2020,09/05/2020,PA,Mercer County,42085,13,790
09/09/2020,02/01/2020,09/05/2020,PA,Monroe County,42089,110,897
09/09/2020,02/01/2020,09/05/2020,PA,Montgomery County,42091,1132,6062
09/09/2020,02/01/2020,09/05/2020,PA,Montour County,42093,32,727
09/09/2020,02/01/2020,09/05/2020,PA,Northampton County,42095,272,1894
09/09/2020,02/01/2020,09/05/2020,PA,Northumberland County,42097,28,478
09/09/2020,02/01/2020,09/05/2020,PA,Philadelphia County,42101,1599,10901
09/09/2020,02/01/2020,09/05/2020,PA,Pike County,42103,13,190
09/09/2020,02/01/2020,09/05/2020,PA,Schuylkill County,42107,31,996
09/09/2020,02/01/2020,09/05/2020,PA,Susquehanna County,42115,34,275
09/09/2020,02/01/2020,09/05/2020,PA,Washington County,42125,22,1468
09/09/2020,02/01/2020,09/05/2020,PA,Wayne County,42127,12,341
09/09/2020,02/01/2020,09/05/2020,PA,Westmoreland County,42129,41,2100
09/09/2020,02/01/2020,09/05/2020,PA,York County,42133,121,2646
09/09/2020,02/01/2020,09/05/2020,RI,Kent County,44003,110,982
09/09/2020,02/01/2020,09/05/2020,RI,Providence County,44007,846,4613
09/09/2020,02/01/2020,09/05/2020,RI,Washington County,44009,53,664
09/09/2020,02/01/2020,09/05/2020,SC,Aiken County,45003,50,1081
09/09/2020,02/01/2020,09/05/2020,SC,Anderson County,45007,118,1604
09/09/2020,02/01/2020,09/05/2020,SC,Beaufort County,45013,49,973
