Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
08/12/2020,02/01/2020,08/08/2020,CA,San Joaquin County,6077,167,3054
08/12/2020,02/01/2020,08/08/2020,CA,San Luis Obispo County,6079,12,1215
08/12/2020,02/01/2020,08/08/2020,CA,San Mateo County,6081,133,2525
08/12/2020,02/01/2020,08/08/2020,CA,Santa Barbara County,6083,65,1766
08/12/2020,02/01/2020,08/08/2020,CA,Santa Clara County,6085,194,6009
08/12/2020,02/01/2020,08/08/2020,CA,Solano County,6095,48,1862
08/12/2020,02/01/2020,08/08/2020,CA,Sonoma County,6097,29,2266
08/12/2020,02/01/2020,08/08/2020,CA,Stanislaus County,6099,168,2802
08/12/2020,02/01/2020,08/08/2020,CA,Tulare County,6107,178,1776
08/12/2020,02/01/2020,08/08/2020,CA,Ventura County,6111,89,3093
08/12/2020,02/01/2020,08/08/2020,CA,Yolo County,6113,25,632
08/12/2020,02/01/2020,08/08/2020,CO,Adams County,8001,240,2083
08/12/2020,02/01/2020,08/08/2020,CO,Arapahoe County,8005,379,2695
08/12/2020,02/01/2020,08/08/2020,CO,Boulder County,8013,79,1329
08/12/2020,02/01/2020,08/08/2020,CO,Broomfield County,8014,22,191
08/12/2020,02/01/2020,08/08/2020,CO,Chaffee County,8015,17,115
08/12/2020,02/01/2020,08/08/2020,CO,Denver County,8031,299,3063
08/12/2020,02/01/2020,08/08/2020,CO,Douglas County,8035,64,926
08/12/2020,02/01/2020,08/08/2020,CO,El Paso County,8041,136,2840
08/12/2020,02/01/2020,08/08/2020,CO,Jefferson County,8059,214,2771
08/12/2020,02/01/2020,08/08/2020,CO,Larimer County,8069,48,1410
08/12/2020,02/01/2020,08/08/2020,CO,Mesa County,8077,14,1005
08/12/2020,02/01/2020,08/08/2020,CO,Montrose County,8085,12,231
08/12/2020,02/01/2020,08/08/2020,CO,Morgan County,8087,38,157
08/12/2020,02/01/2020,08/08/2020,CO,Pueblo County,8101,30,1179
08/12/2020,02/01/2020,08/08/2020,CO,Weld County,8123,115,956
08/12/2020,02/01/2020,08/08/2020,CT,Fairfield County,9001,1388,4523
08/12/2020,02/01/2020,08/08/2020,CT,Hartford County,9003,1358,5349
08/12/2020,02/01/2020,08/08/2020,CT,Litchfield County,9005,129,813
08/12/2020,02/01/2020,08/08/2020,CT,Middlesex County,9007,171,814
08/12/2020,02/01/2020,08/08/2020,CT,New Haven County,9009,1028,4896
08/12/2020,02/01/2020,08/08/2020,CT,New London County,9011,97,1136
08/12/2020,02/01/2020,08/08/2020,CT,Tolland County,9013,45,389
08/12/2020,02/01/2020,08/08/2020,CT,Windham County,9015,12,452
08/12/2020,02/01/2020,08/08/2020,DE,Kent County,10001,99,998
08/12/2020,02/01/2020,08/08/2020,DE,New Castle County,10003,258,2899
08/12/2020,02/01/2020,08/08/2020,DE,Sussex County,10005,176,1480
08/12/2020,02/01/2020,08/08/2020,DC,District of Columbia,11001,687,3951
08/12/2020,02/01/2020,08/08/2020,FL,Alachua County,12001,81,1976
08/12/2020,02/01/2020,08/08/2020,FL,Bay County,12005,30,1019
08/12/2020,02/01/2020,08/08/2020,FL,Brevard County,12009,126,4114
08/12/2020,02/01/2020,08/08/2020,FL,Broward County,12011,785,9056
08/12/2020,02/01/2020,08/08/2020,FL,Charlotte County,12015,89,1705
08/12/2020,02/01/2020,08/08/2020,FL,Citrus County,12017,18,1486
08/12/2020,02/01/2020,08/08/2020,FL,Clay County,12019,43,1197
08/12/2020,02/01/2020,08/08/2020,FL,Collier County,12021,128,2118
08/12/2020,02/01/2020,08/08/2020,FL,Columbia County,12023,23,539
08/12/2020,02/01/2020,08/08/2020,FL,Duval County,12031,231,5577
08/12/2020,02/01/2020,08/08/2020,FL,Escambia County,12033,117,2601
08/12/2020,02/01/2020,08/08/2020,FL,Flagler County,12035,16,811
08/12/2020,02/01/2020,08/08/2020,FL,Hendry County,12051,15,112
08/12/2020,02/01/2020,08/08/2020,FL,Hernando County,12053,36,1580
08/12/2020,02/01/2020,08/08/2020,FL,Highlands County,12055,36,1004
08/12/2020,02/01/2020,08/08/2020,FL,Hillsborough County,12057,383,6911
08/12/2020,02/01/2020,08/08/2020,FL,Indian River County,12061,35,1237
08/12/2020,02/01/2020,08/08/2020,FL,Jackson County,12063,14,301
08/12/2020,02/01/2020,08/08/2020,FL,Lake County,12069,81,2277
08/12/2020,02/01/2020,08/08/2020,FL,Lee County,12071,289,4381
08/12/2020,02/01/2020,08/08/2020,FL,Leon County,12073,69,1605
08/12/2020,02/01/2020,08/08/2020,FL,Manatee County,12081,204,2544
08/12/2020,02/01/2020,08/08/2020,FL,Marion County,12083,59,2869
08/12/2020,02/01/2020,08/08/2020,FL,Martin County,12085,108,1174
08/12/2020,02/01/2020,08/08/2020,FL,Miami-Dade County,12086,1461,12726
08/12/2020,02/01/2020,08/08/2020,FL,Okaloosa County,12091,34,1034
08/12/2020,02/01/2020,08/08/2020,FL,Orange County,12095,286,5547
08/12/2020,02/01/2020,08/08/2020,FL,Osceola County,12097,101,1414
08/12/2020,02/01/2020,08/08/2020,FL,Palm Beach County,12099,733,9447
08/12/2020,02/01/2020,08/08/2020,FL,Pasco County,12101,102,3509
08/12/2020,02/01/2020,08/08/2020,FL,Pinellas County,12103,452,7198
08/12/2020,02/01/2020,08/08/2020,FL,Polk County,12105,279,4100
08/12/2020,02/01/2020,08/08/2020,FL,Putnam County,12107,10,450
08/12/2020,02/01/2020,08/08/2020,FL,St. Johns County,12109,11,953
08/12/2020,02/01/2020,08/08/2020,FL,St. Lucie County,12111,82,1876
08/12/2020,02/01/2020,08/08/2020,FL,Santa Rosa County,12113,11,605
08/12/2020,02/01/2020,08/08/2020,FL,Sarasota County,12115,119,3416
08/12/2020,02/01/2020,08/08/2020,FL,Seminole County,12117,68,1889
08/12/2020,02/01/2020,08/08/2020,FL,Sumter County,12119,21,1308
08/12/2020,02/01/2020,08/08/2020,FL,Volusia County,12127,142,4273
08/12/2020,02/01/2020,08/08/2020,FL,Walton County,12131,10,347
08/12/2020,02/01/2020,08/08/2020,FL,Washington County,12133,11,154
08/12/2020,02/01/2020,08/08/2020,GA,Appling County,13001,12,85
08/12/2020,02/01/2020,08/08/2020,GA,Baldwin County,13009,40,250
08/12/2020,02/01/2020,08/08/2020,GA,Barrow County,13013,18,238
08/12/2020,02/01/2020,08/08/2020,GA,Bartow County,13015,43,535
08/12/2020,02/01/2020,08/08/2020,GA,Bibb County,13021,103,1505
08/12/2020,02/01/2020,08/08/2020,GA,Bulloch County,13031,15,349
08/12/2020,02/01/2020,08/08/2020,GA,Butts County,13035,19,138
08/12/2020,02/01/2020,08/08/2020,GA,Carroll County,13045,47,637
08/12/2020,02/01/2020,08/08/2020,GA,Chatham County,13051,74,1883
08/12/2020,02/01/2020,08/08/2020,GA,Cherokee County,13057,28,683
08/12/2020,02/01/2020,08/08/2020,GA,Clarke County,13059,55,835
08/12/2020,02/01/2020,08/08/2020,GA,Clayton County,13063,36,698
08/12/2020,02/01/2020,08/08/2020,GA,Cobb County,13067,278,2953
08/12/2020,02/01/2020,08/08/2020,GA,Coffee County,13069,26,221
08/12/2020,02/01/2020,08/08/2020,GA,Colquitt County,13071,22,301
08/12/2020,02/01/2020,08/08/2020,GA,Coweta County,13077,20,520
08/12/2020,02/01/2020,08/08/2020,GA,Crisp County,13081,19,182
08/12/2020,02/01/2020,08/08/2020,GA,DeKalb County,13089,170,2608
08/12/2020,02/01/2020,08/08/2020,GA,Dougherty County,13095,165,819
08/12/2020,02/01/2020,08/08/2020,GA,Douglas County,13097,21,420
08/12/2020,02/01/2020,08/08/2020,GA,Early County,13099,14,77
08/12/2020,02/01/2020,08/08/2020,GA,Fayette County,13113,60,595
08/12/2020,02/01/2020,08/08/2020,GA,Floyd County,13115,32,835
08/12/2020,02/01/2020,08/08/2020,GA,Forsyth County,13117,28,814
08/12/2020,02/01/2020,08/08/2020,GA,Fulton County,13121,420,4756
08/12/2020,02/01/2020,08/08/2020,GA,Glynn County,13127,25,606
08/12/2020,02/01/2020,08/08/2020,GA,Gordon County,13129,15,273
08/12/2020,02/01/2020,08/08/2020,GA,Gwinnett County,13135,178,2221
08/12/2020,02/01/2020,08/08/2020,GA,Habersham County,13137,29,219
08/12/2020,02/01/2020,08/08/2020,GA,Hall County,13139,103,1419
08/12/2020,02/01/2020,08/08/2020,GA,Henry County,13151,46,976
08/12/2020,02/01/2020,08/08/2020,GA,Houston County,13153,43,675
08/12/2020,02/01/2020,08/08/2020,GA,Lamar County,13171,10,73
08/12/2020,02/01/2020,08/08/2020,GA,Lowndes County,13185,55,610
08/12/2020,02/01/2020,08/08/2020,GA,Mitchell County,13205,15,111
08/12/2020,02/01/2020,08/08/2020,GA,Monroe County,13207,13,147
08/12/2020,02/01/2020,08/08/2020,GA,Muscogee County,13215,135,1511
08/12/2020,02/01/2020,08/08/2020,GA,Newton County,13217,19,380
08/12/2020,02/01/2020,08/08/2020,GA,Oconee County,13219,12,195
08/12/2020,02/01/2020,08/08/2020,GA,Richmond County,13245,162,2024
08/12/2020,02/01/2020,08/08/2020,GA,Rockdale County,13247,16,392
08/12/2020,02/01/2020,08/08/2020,GA,Spalding County,13255,57,612
08/12/2020,02/01/2020,08/08/2020,GA,Sumter County,13261,33,183
08/12/2020,02/01/2020,08/08/2020,GA,Thomas County,13275,60,406
08/12/2020,02/01/2020,08/08/2020,GA,Tift County,13277,75,358
08/12/2020,02/01/2020,08/08/2020,GA,Troup County,13285,57,453
08/12/2020,02/01/2020,08/08/2020,GA,Upson County,13293,52,297
08/12/2020,02/01/2020,08/08/2020,GA,Walton County,13297,27,436
08/12/2020,02/01/2020,08/08/2020,GA,Ware County,13299,32,341
08/12/2020,02/01/2020,08/08/2020,GA,Whitfield County,13313,24,463
08/12/2020,02/01/2020,08/08/2020,HI,Honolulu County,15003,18,4260
08/12/2020,02/01/2020,08/08/2020,ID,Ada County,16001,84,2041
08/12/2020,02/01/2020,08/08/2020,ID,Canyon County,16027,36,808
08/12/2020,02/01/2020,08/08/2020,ID,Kootenai County,16055,15,948
08/12/2020,02/01/2020,08/08/2020,ID,Nez Perce County,16069,17,294
08/12/2020,02/01/2020,08/08/2020,ID,Twin Falls County,16083,40,497
08/12/2020,02/01/2020,08/08/2020,IL,Boone County,17007,11,188
08/12/2020,02/01/2020,08/08/2020,IL,Cass County,17017,10,51
08/12/2020,02/01/2020,08/08/2020,IL,Champaign County,17019,21,938
08/12/2020,02/01/2020,08/08/2020,IL,Coles County,17029,15,335
08/12/2020,02/01/2020,08/08/2020,IL,Cook County,17031,4707,27525
08/12/2020,02/01/2020,08/08/2020,IL,DeKalb County,17037,27,446
08/12/2020,02/01/2020,08/08/2020,IL,DuPage County,17043,483,4204
08/12/2020,02/01/2020,08/08/2020,IL,Jackson County,17077,29,346
08/12/2020,02/01/2020,08/08/2020,IL,Jefferson County,17081,14,311
08/12/2020,02/01/2020,08/08/2020,IL,Kane County,17089,259,2051
08/12/2020,02/01/2020,08/08/2020,IL,Kankakee County,17091,65,706
08/12/2020,02/01/2020,08/08/2020,IL,Lake County,17097,360,3233
08/12/2020,02/01/2020,08/08/2020,IL,LaSalle County,17099,12,555
08/12/2020,02/01/2020,08/08/2020,IL,McDonough County,17109,16,165
08/12/2020,02/01/2020,08/08/2020,IL,McHenry County,17111,80,993
08/12/2020,02/01/2020,08/08/2020,IL,McLean County,17113,17,684
08/12/2020,02/01/2020,08/08/2020,IL,Macon County,17115,22,667
08/12/2020,02/01/2020,08/08/2020,IL,Madison County,17119,58,1453
08/12/2020,02/01/2020,08/08/2020,IL,Peoria County,17143,48,1596
08/12/2020,02/01/2020,08/08/2020,IL,Rock Island County,17161,32,847
08/12/2020,02/01/2020,08/08/2020,IL,St. Clair County,17163,130,1492
08/12/2020,02/01/2020,08/08/2020,IL,Sangamon County,17167,42,1479
08/12/2020,02/01/2020,08/08/2020,IL,Will County,17197,278,2669
08/12/2020,02/01/2020,08/08/2020,IL,Winnebago County,17201,144,1887
08/12/2020,02/01/2020,08/08/2020,IN,Allen County,18003,188,2462
08/12/2020,02/01/2020,08/08/2020,IN,Bartholomew County,18005,55,512
08/12/2020,02/01/2020,08/08/2020,IN,Boone County,18011,40,266
08/12/2020,02/01/2020,08/08/2020,IN,Clark County,18019,43,565
08/12/2020,02/01/2020,08/08/2020,IN,Daviess County,18027,11,150
08/12/2020,02/01/2020,08/08/2020,IN,Dearborn County,18029,26,223
08/12/2020,02/01/2020,08/08/2020,IN,Decatur County,18031,20,157
08/12/2020,02/01/2020,08/08/2020,IN,Delaware County,18035,52,856
08/12/2020,02/01/2020,08/08/2020,IN,Elkhart County,18039,75,996
08/12/2020,02/01/2020,08/08/2020,IN,Floyd County,18043,54,577
08/12/2020,02/01/2020,08/08/2020,IN,Grant County,18053,27,415
08/12/2020,02/01/2020,08/08/2020,IN,Greene County,18055,30,142
08/12/2020,02/01/2020,08/08/2020,IN,Hamilton County,18057,95,1154
08/12/2020,02/01/2020,08/08/2020,IN,Hancock County,18059,30,337
08/12/2020,02/01/2020,08/08/2020,IN,Harrison County,18061,14,184
08/12/2020,02/01/2020,08/08/2020,IN,Hendricks County,18063,135,863
08/12/2020,02/01/2020,08/08/2020,IN,Henry County,18065,11,270
08/12/2020,02/01/2020,08/08/2020,IN,Howard County,18067,59,619
08/12/2020,02/01/2020,08/08/2020,IN,Johnson County,18081,82,666
08/12/2020,02/01/2020,08/08/2020,IN,Lake County,18089,364,3451
08/12/2020,02/01/2020,08/08/2020,IN,La Porte County,18091,28,641
08/12/2020,02/01/2020,08/08/2020,IN,Lawrence County,18093,27,245
08/12/2020,02/01/2020,08/08/2020,IN,Madison County,18095,73,772
08/12/2020,02/01/2020,08/08/2020,IN,Marion County,18097,856,6132
08/12/2020,02/01/2020,08/08/2020,IN,Marshall County,18099,24,236
08/12/2020,02/01/2020,08/08/2020,IN,Monroe County,18105,44,749
08/12/2020,02/01/2020,08/08/2020,IN,Montgomery County,18107,17,190
08/12/2020,02/01/2020,08/08/2020,IN,Morgan County,18109,27,302
08/12/2020,02/01/2020,08/08/2020,IN,Newton County,18111,10,61
08/12/2020,02/01/2020,08/08/2020,IN,Noble County,18113,23,219
08/12/2020,02/01/2020,08/08/2020,IN,Orange County,18117,16,89
08/12/2020,02/01/2020,08/08/2020,IN,Perry County,18123,12,93
08/12/2020,02/01/2020,08/08/2020,IN,Porter County,18127,36,915
08/12/2020,02/01/2020,08/08/2020,IN,St. Joseph County,18141,86,1619
08/12/2020,02/01/2020,08/08/2020,IN,Shelby County,18145,24,227
08/12/2020,02/01/2020,08/08/2020,IN,Tippecanoe County,18157,31,829
08/12/2020,02/01/2020,08/08/2020,IN,Vanderburgh County,18163,37,1448
08/12/2020,02/01/2020,08/08/2020,IN,Vigo County,18167,22,749
08/12/2020,02/01/2020,08/08/2020,IN,Warrick County,18173,21,507
08/12/2020,02/01/2020,08/08/2020,IN,Wayne County,18177,13,578
08/12/2020,02/01/2020,08/08/2020,IA,Black Hawk County,19013,66,751
08/12/2020,02/01/2020,08/08/2020,IA,Cerro Gordo County,19033,14,379
08/12/2020,02/01/2020,08/08/2020,IA,Dallas County,19049,29,237
08/12/2020,02/01/2020,08/08/2020,IA,Dubuque County,19061,30,517
08/12/2020,02/01/2020,08/08/2020,IA,Jasper County,19099,18,159
08/12/2020,02/01/2020,08/08/2020,IA,Johnson County,19103,57,950
08/12/2020,02/01/2020,08/08/2020,IA,Linn County,19113,86,1080
08/12/2020,02/01/2020,08/08/2020,IA,Mahaska County,19123,16,134
08/12/2020,02/01/2020,08/08/2020,IA,Marshall County,19127,16,238
08/12/2020,02/01/2020,08/08/2020,IA,Muscatine County,19139,36,185
08/12/2020,02/01/2020,08/08/2020,IA,Polk County,19153,246,2731
08/12/2020,02/01/2020,08/08/2020,IA,Pottawattamie County,19155,20,518
08/12/2020,02/01/2020,08/08/2020,IA,Poweshiek County,19157,10,112
08/12/2020,02/01/2020,08/08/2020,IA,Scott County,19163,15,973
08/12/2020,02/01/2020,08/08/2020,IA,Story County,19169,18,326
08/12/2020,02/01/2020,08/08/2020,IA,Tama County,19171,18,83
08/12/2020,02/01/2020,08/08/2020,IA,Wapello County,19179,19,224
08/12/2020,02/01/2020,08/08/2020,IA,Washington County,19183,11,117
08/12/2020,02/01/2020,08/08/2020,IA,Webster County,19187,13,256
08/12/2020,02/01/2020,08/08/2020,IA,Woodbury County,19193,90,687
08/12/2020,02/01/2020,08/08/2020,KS,Finney County,20055,14,126
08/12/2020,02/01/2020,08/08/2020,KS,Ford County,20057,12,133
08/12/2020,02/01/2020,08/08/2020,KS,Johnson County,20091,108,2237
08/12/2020,02/01/2020,08/08/2020,KS,Sedgwick County,20173,69,3080
08/12/2020,02/01/2020,08/08/2020,KS,Shawnee County,20177,23,1189
08/12/2020,02/01/2020,08/08/2020,KS,Wyandotte County,20209,95,1081
08/12/2020,02/01/2020,08/08/2020,KY,Campbell County,21037,49,412
08/12/2020,02/01/2020,08/08/2020,KY,Daviess County,21059,23,688
08/12/2020,02/01/2020,08/08/2020,KY,Fayette County,21067,44,2593
08/12/2020,02/01/2020,08/08/2020,KY,Graves County,21083,26,222
08/12/2020,02/01/2020,08/08/2020,KY,Hopkins County,21107,32,376
08/12/2020,02/01/2020,08/08/2020,KY,Jefferson County,21111,293,5442
08/12/2020,02/01/2020,08/08/2020,KY,Kenton County,21117,41,897
08/12/2020,02/01/2020,08/08/2020,KY,Shelby County,21211,11,138
08/12/2020,02/01/2020,08/08/2020,KY,Warren County,21227,58,846
08/12/2020,02/01/2020,08/08/2020,LA,Acadia Parish,22001,46,334
08/12/2020,02/01/2020,08/08/2020,LA,Ascension Parish,22005,28,309
08/12/2020,02/01/2020,08/08/2020,LA,Beauregard Parish,22011,14,173
08/12/2020,02/01/2020,08/08/2020,LA,Bossier Parish,22015,38,490
08/12/2020,02/01/2020,08/08/2020,LA,Caddo Parish,22017,343,2136
08/12/2020,02/01/2020,08/08/2020,LA,Calcasieu Parish,22019,112,1308
08/12/2020,02/01/2020,08/08/2020,LA,East Baton Rouge Parish,22033,544,3283
08/12/2020,02/01/2020,08/08/2020,LA,Iberia Parish,22045,43,448
08/12/2020,02/01/2020,08/08/2020,LA,Jefferson Parish,22051,702,3313
08/12/2020,02/01/2020,08/08/2020,LA,Jefferson Davis Parish,22053,18,200
08/12/2020,02/01/2020,08/08/2020,LA,Lafayette Parish,22055,137,1426
08/12/2020,02/01/2020,08/08/2020,LA,Lafourche Parish,22057,101,561
08/12/2020,02/01/2020,08/08/2020,LA,Lincoln Parish,22061,35,262
08/12/2020,02/01/2020,08/08/2020,LA,Natchitoches Parish,22069,11,162
08/12/2020,02/01/2020,08/08/2020,LA,Orleans Parish,22071,384,2364
08/12/2020,02/01/2020,08/08/2020,LA,Ouachita Parish,22073,133,1082
08/12/2020,02/01/2020,08/08/2020,LA,Pointe Coupee Parish,22077,15,128
08/12/2020,02/01/2020,08/08/2020,LA,Rapides Parish,22079,127,1114
08/12/2020,02/01/2020,08/08/2020,LA,St. Bernard Parish,22087,16,144
08/12/2020,02/01/2020,08/08/2020,LA,St. Charles Parish,22089,28,217
08/12/2020,02/01/2020,08/08/2020,LA,St. James Parish,22093,13,76
08/12/2020,02/01/2020,08/08/2020,LA,St. John the Baptist Parish,22095,30,169
08/12/2020,02/01/2020,08/08/2020,LA,St. Landry Parish,22097,60,508
08/12/2020,02/01/2020,08/08/2020,LA,St. Martin Parish,22099,16,201
08/12/2020,02/01/2020,08/08/2020,LA,St. Mary Parish,22101,32,246
08/12/2020,02/01/2020,08/08/2020,LA,St. Tammany Parish,22103,203,1503
08/12/2020,02/01/2020,08/08/2020,LA,Tangipahoa Parish,22105,52,704
08/12/2020,02/01/2020,08/08/2020,LA,Terrebonne Parish,22109,73,630
08/12/2020,02/01/2020,08/08/2020,LA,Union Parish,22111,18,146
08/12/2020,02/01/2020,08/08/2020,LA,Vernon Parish,22115,10,168
08/12/2020,02/01/2020,08/08/2020,LA,Washington Parish,22117,27,245
08/12/2020,02/01/2020,08/08/2020,LA,Webster Parish,22119,12,239
08/12/2020,02/01/2020,08/08/2020,LA,Winn Parish,22127,10,74
08/12/2020,02/01/2020,08/08/2020,ME,Cumberland County,23005,86,2072
08/12/2020,02/01/2020,08/08/2020,ME,Kennebec County,23011,11,755
08/12/2020,02/01/2020,08/08/2020,ME,Waldo County,23027,16,164
08/12/2020,02/01/2020,08/08/2020,MD,Allegany County,24001,18,565
08/12/2020,02/01/2020,08/08/2020,MD,Anne Arundel County,24003,282,2647
08/12/2020,02/01/2020,08/08/2020,MD,Baltimore County,24005,592,5041
08/12/2020,02/01/2020,08/08/2020,MD,Calvert County,24009,15,347
08/12/2020,02/01/2020,08/08/2020,MD,Carroll County,24013,144,1004
08/12/2020,02/01/2020,08/08/2020,MD,Cecil County,24015,34,533
08/12/2020,02/01/2020,08/08/2020,MD,Charles County,24017,81,602
08/12/2020,02/01/2020,08/08/2020,MD,Frederick County,24021,123,1157
08/12/2020,02/01/2020,08/08/2020,MD,Harford County,24025,59,1156
08/12/2020,02/01/2020,08/08/2020,MD,Howard County,24027,84,991
08/12/2020,02/01/2020,08/08/2020,MD,Kent County,24029,28,186
08/12/2020,02/01/2020,08/08/2020,MD,Montgomery County,24031,1041,4811
08/12/2020,02/01/2020,08/08/2020,MD,Prince George's County,24033,532,3471
08/12/2020,02/01/2020,08/08/2020,MD,St. Mary's County,24037,66,487
08/12/2020,02/01/2020,08/08/2020,MD,Talbot County,24041,20,368
08/12/2020,02/01/2020,08/08/2020,MD,Washington County,24043,35,944
08/12/2020,02/01/2020,08/08/2020,MD,Wicomico County,24045,56,767
08/12/2020,02/01/2020,08/08/2020,MD,Worcester County,24047,31,372
08/12/2020,02/01/2020,08/08/2020,MD,Baltimore city,24510,572,5109
08/12/2020,02/01/2020,08/08/2020,MA,Barnstable County,25001,133,1570
08/12/2020,02/01/2020,08/08/2020,MA,Berkshire County,25003,41,847
08/12/2020,02/01/2020,08/08/2020,MA,Bristol County,25005,538,3141
08/12/2020,02/01/2020,08/08/2020,MA,Essex County,25009,990,4653
08/12/2020,02/01/2020,08/08/2020,MA,Franklin County,25011,36,330
08/12/2020,02/01/2020,08/08/2020,MA,Hampden County,25013,644,3403
