Date as of,First week,Last week,State,County name,FIPS County Code,Deaths involving COVID-19,Deaths from All Causes
08/05/2020,02/01/2020,08/01/2020,SC,York County,45091,14,1104
08/05/2020,02/01/2020,08/01/2020,SD,Minnehaha County,46099,88,1245
08/05/2020,02/01/2020,08/01/2020,SD,Pennington County,46103,32,627
08/05/2020,02/01/2020,08/01/2020,TN,Bradley County,47011,11,572
08/05/2020,02/01/2020,08/01/2020,TN,Davidson County,47037,225,4453
08/05/2020,02/01/2020,08/01/2020,TN,Hamblen County,47063,10,430
08/05/2020,02/01/2020,08/01/2020,TN,Hamilton County,47065,63,2806
08/05/2020,02/01/2020,08/01/2020,TN,Knox County,47093,42,3438
08/05/2020,02/01/2020,08/01/2020,TN,McMinn County,47107,11,314
08/05/2020,02/01/2020,08/01/2020,TN,Madison County,47113,24,974
08/05/2020,02/01/2020,08/01/2020,TN,Putnam County,47141,17,641
08/05/2020,02/01/2020,08/01/2020,TN,Rutherford County,47149,57,1406
08/05/2020,02/01/2020,08/01/2020,TN,Shelby County,47157,259,5691
08/05/2020,02/01/2020,08/01/2020,TN,Sullivan County,47163,14,1594
08/05/2020,02/01/2020,08/01/2020,TN,Sumner County,47165,61,831
08/05/2020,02/01/2020,08/01/2020,TN,Williamson County,47187,23,650
08/05/2020,02/01/2020,08/01/2020,TX,Angelina County,48005,20,561
08/05/2020,02/01/2020,08/01/2020,TX,Bell County,48027,36,1570
08/05/2020,02/01/2020,08/01/2020,TX,Bexar County,48029,601,8157
08/05/2020,02/01/2020,08/01/2020,TX,Bowie County,48037,36,782
08/05/2020,02/01/2020,08/01/2020,TX,Brazoria County,48039,69,1166
08/05/2020,02/01/2020,08/01/2020,TX,Brazos County,48041,62,806
08/05/2020,02/01/2020,08/01/2020,TX,Brown County,48049,14,236
08/05/2020,02/01/2020,08/01/2020,TX,Burnet County,48053,12,248
08/05/2020,02/01/2020,08/01/2020,TX,Cameron County,48061,343,1915
08/05/2020,02/01/2020,08/01/2020,TX,Collin County,48085,116,3128
08/05/2020,02/01/2020,08/01/2020,TX,Comal County,48091,48,712
08/05/2020,02/01/2020,08/01/2020,TX,Dallas County,48113,556,9364
08/05/2020,02/01/2020,08/01/2020,TX,Denton County,48121,80,2148
08/05/2020,02/01/2020,08/01/2020,TX,Ector County,48135,41,742
08/05/2020,02/01/2020,08/01/2020,TX,Ellis County,48139,20,610
08/05/2020,02/01/2020,08/01/2020,TX,El Paso County,48141,255,3392
08/05/2020,02/01/2020,08/01/2020,TX,Fort Bend County,48157,121,1870
08/05/2020,02/01/2020,08/01/2020,TX,Galveston County,48167,163,1418
08/05/2020,02/01/2020,08/01/2020,TX,Grayson County,48181,17,907
08/05/2020,02/01/2020,08/01/2020,TX,Gregg County,48183,42,976
08/05/2020,02/01/2020,08/01/2020,TX,Guadalupe County,48187,39,527
08/05/2020,02/01/2020,08/01/2020,TX,Hale County,48189,12,108
08/05/2020,02/01/2020,08/01/2020,TX,Harris County,48201,1192,16566
08/05/2020,02/01/2020,08/01/2020,TX,Harrison County,48203,12,216
08/05/2020,02/01/2020,08/01/2020,TX,Hays County,48209,14,602
08/05/2020,02/01/2020,08/01/2020,TX,Hidalgo County,48215,324,2826
08/05/2020,02/01/2020,08/01/2020,TX,Hunt County,48231,15,466
08/05/2020,02/01/2020,08/01/2020,TX,Jefferson County,48245,74,1659
08/05/2020,02/01/2020,08/01/2020,TX,Lamar County,48277,25,367
08/05/2020,02/01/2020,08/01/2020,TX,Lubbock County,48303,111,1980
08/05/2020,02/01/2020,08/01/2020,TX,McLennan County,48309,38,1313
08/05/2020,02/01/2020,08/01/2020,TX,Matagorda County,48321,18,157
08/05/2020,02/01/2020,08/01/2020,TX,Maverick County,48323,19,184
08/05/2020,02/01/2020,08/01/2020,TX,Midland County,48329,25,580
08/05/2020,02/01/2020,08/01/2020,TX,Montgomery County,48339,116,2809
08/05/2020,02/01/2020,08/01/2020,TX,Nacogdoches County,48347,54,400
08/05/2020,02/01/2020,08/01/2020,TX,Nueces County,48355,100,1851
08/05/2020,02/01/2020,08/01/2020,TX,Panola County,48365,10,145
08/05/2020,02/01/2020,08/01/2020,TX,Parker County,48367,11,481
08/05/2020,02/01/2020,08/01/2020,TX,Potter County,48375,90,1145
08/05/2020,02/01/2020,08/01/2020,TX,Rockwall County,48397,27,435
08/05/2020,02/01/2020,08/01/2020,TX,Smith County,48423,58,1944
08/05/2020,02/01/2020,08/01/2020,TX,Starr County,48427,22,141
08/05/2020,02/01/2020,08/01/2020,TX,Tarrant County,48439,413,8303
08/05/2020,02/01/2020,08/01/2020,TX,Taylor County,48441,22,873
08/05/2020,02/01/2020,08/01/2020,TX,Tom Green County,48451,17,651
08/05/2020,02/01/2020,08/01/2020,TX,Travis County,48453,259,3734
08/05/2020,02/01/2020,08/01/2020,TX,Victoria County,48469,51,591
08/05/2020,02/01/2020,08/01/2020,TX,Walker County,48471,18,235
08/05/2020,02/01/2020,08/01/2020,TX,Washington County,48477,28,182
08/05/2020,02/01/2020,08/01/2020,TX,Webb County,48479,65,785
08/05/2020,02/01/2020,08/01/2020,TX,Wharton County,48481,12,175
08/05/2020,02/01/2020,08/01/2020,TX,Williamson County,48491,95,1882
08/05/2020,02/01/2020,08/01/2020,UT,Salt Lake County,49035,178,4064
08/05/2020,02/01/2020,08/01/2020,UT,Utah County,49049,28,1443
08/05/2020,02/01/2020,08/01/2020,UT,Washington County,49053,28,913
08/05/2020,02/01/2020,08/01/2020,UT,Weber County,49057,21,1036
08/05/2020,02/01/2020,08/01/2020,VT,Chittenden County,50007,49,860
08/05/2020,02/01/2020,08/01/2020,VA,Accomack County,51001,17,229
08/05/2020,02/01/2020,08/01/2020,VA,Albemarle County,51003,31,589
08/05/2020,02/01/2020,08/01/2020,VA,Arlington County,51013,155,814
08/05/2020,02/01/2020,08/01/2020,VA,Chesterfield County,51041,66,1367
08/05/2020,02/01/2020,08/01/2020,VA,Fairfax County,51059,469,3061
08/05/2020,02/01/2020,08/01/2020,VA,Hanover County,51085,65,721
08/05/2020,02/01/2020,08/01/2020,VA,Henrico County,51087,150,1828
08/05/2020,02/01/2020,08/01/2020,VA,Loudoun County,51107,128,1033
08/05/2020,02/01/2020,08/01/2020,VA,Mecklenburg County,51117,28,252
08/05/2020,02/01/2020,08/01/2020,VA,Northampton County,51131,15,80
08/05/2020,02/01/2020,08/01/2020,VA,Page County,51139,23,145
08/05/2020,02/01/2020,08/01/2020,VA,Prince William County,51153,105,989
08/05/2020,02/01/2020,08/01/2020,VA,Rockingham County,51165,38,479
08/05/2020,02/01/2020,08/01/2020,VA,Shenandoah County,51171,25,249
08/05/2020,02/01/2020,08/01/2020,VA,Southampton County,51175,10,70
08/05/2020,02/01/2020,08/01/2020,VA,Spotsylvania County,51177,22,413
08/05/2020,02/01/2020,08/01/2020,VA,York County,51199,11,262
08/05/2020,02/01/2020,08/01/2020,VA,Alexandria city,51510,84,527
08/05/2020,02/01/2020,08/01/2020,VA,Charlottesville city,51540,34,549
08/05/2020,02/01/2020,08/01/2020,VA,Chesapeake city,51550,21,956
08/05/2020,02/01/2020,08/01/2020,VA,Emporia city,51595,13,65
08/05/2020,02/01/2020,08/01/2020,VA,Fredericksburg city,51630,31,466
08/05/2020,02/01/2020,08/01/2020,VA,Galax city,51640,31,112
08/05/2020,02/01/2020,08/01/2020,VA,Hampton city,51650,11,607
08/05/2020,02/01/2020,08/01/2020,VA,Harrisonburg city,51660,15,148
08/05/2020,02/01/2020,08/01/2020,VA,Hopewell city,51670,11,169
08/05/2020,02/01/2020,08/01/2020,VA,Lynchburg city,51680,20,814
08/05/2020,02/01/2020,08/01/2020,VA,Manassas city,51683,80,297
08/05/2020,02/01/2020,08/01/2020,VA,Newport News city,51700,33,1050
08/05/2020,02/01/2020,08/01/2020,VA,Norfolk city,51710,33,1365
08/05/2020,02/01/2020,08/01/2020,VA,Petersburg city,51730,50,421
08/05/2020,02/01/2020,08/01/2020,VA,Portsmouth city,51740,25,570
08/05/2020,02/01/2020,08/01/2020,VA,Richmond city,51760,62,1581
08/05/2020,02/01/2020,08/01/2020,VA,Roanoke city,51770,29,1233
08/05/2020,02/01/2020,08/01/2020,VA,Salem city,51775,21,482
08/05/2020,02/01/2020,08/01/2020,VA,Suffolk city,51800,50,498
08/05/2020,02/01/2020,08/01/2020,VA,Virginia Beach city,51810,44,1642
08/05/2020,02/01/2020,08/01/2020,VA,Winchester city,51840,29,579
08/05/2020,02/01/2020,08/01/2020,WA,Benton County,53005,118,1057
08/05/2020,02/01/2020,08/01/2020,WA,Chelan County,53007,12,484
08/05/2020,02/01/2020,08/01/2020,WA,Clark County,53011,28,2070
08/05/2020,02/01/2020,08/01/2020,WA,Franklin County,53021,17,161
08/05/2020,02/01/2020,08/01/2020,WA,Island County,53029,12,309
08/05/2020,02/01/2020,08/01/2020,WA,King County,53033,603,7482
08/05/2020,02/01/2020,08/01/2020,WA,Pierce County,53053,118,3767
08/05/2020,02/01/2020,08/01/2020,WA,Skagit County,53057,16,639
08/05/2020,02/01/2020,08/01/2020,WA,Snohomish County,53061,148,2862
08/05/2020,02/01/2020,08/01/2020,WA,Spokane County,53063,51,2728
08/05/2020,02/01/2020,08/01/2020,WA,Whatcom County,53073,42,941
08/05/2020,02/01/2020,08/01/2020,WA,Yakima County,53077,161,1190
08/05/2020,02/01/2020,08/01/2020,WV,Berkeley County,54003,11,449
08/05/2020,02/01/2020,08/01/2020,WV,Kanawha County,54039,29,1394
08/05/2020,02/01/2020,08/01/2020,WV,Monongalia County,54061,14,730
08/05/2020,02/01/2020,08/01/2020,WV,Ohio County,54069,15,393
08/05/2020,02/01/2020,08/01/2020,WI,Brown County,55009,55,1411
08/05/2020,02/01/2020,08/01/2020,WI,Dane County,55025,50,2352
08/05/2020,02/01/2020,08/01/2020,WI,Grant County,55043,13,226
08/05/2020,02/01/2020,08/01/2020,WI,Kenosha County,55059,63,808
08/05/2020,02/01/2020,08/01/2020,WI,Milwaukee County,55079,409,5355
08/05/2020,02/01/2020,08/01/2020,WI,Outagamie County,55087,15,857
08/05/2020,02/01/2020,08/01/2020,WI,Ozaukee County,55089,48,602
08/05/2020,02/01/2020,08/01/2020,WI,Racine County,55101,49,935
08/05/2020,02/01/2020,08/01/2020,WI,Rock County,55105,22,876
08/05/2020,02/01/2020,08/01/2020,WI,Walworth County,55127,21,447
08/05/2020,02/01/2020,08/01/2020,WI,Washington County,55131,10,545
08/05/2020,02/01/2020,08/01/2020,WI,Waukesha County,55133,43,1831
08/05/2020,02/01/2020,08/01/2020,WI,Waupaca County,55135,11,313
08/05/2020,02/01/2020,08/01/2020,WI,Winnebago County,55139,15,868
